Stars,Position,Name,Class,Ht,Wt,Previous School,New School,Season,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM,MPG,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3.3,SG,Cedric Russell,SR,6-2,190,Louisiana,Ohio State,2020-21,Louisiana,Sun Belt,26,874,14.6,0.552,0.523,1.4,9.0,5.3,6.8,0.9,0.0,14.0,25.5,384,105.7,106.9,1.6,0.7,2.3,1.7,-2.2,-0.5,33.6,5.8,14.0,2.9,6.7,2.9,7.3,2.5,3.3,0.4,2.8,3.2,1.2,0.5,0.0,2.5,1.8,17.2
3.0,PG,Fatts Russell,SR,-11,165,Rhode Island,Maryland,2021-22,Maryland,Big Ten,32,1044,18.4,0.524,0.469,1.6,12.7,7.2,24.8,2.4,0.5,14.6,26.9,485,105.0,105.9,2.0,1.0,3.0,2.7,1.3,4.0,32.6,5.0,12.2,3.6,8.1,1.4,4.1,3.7,4.7,0.4,3.7,4.1,3.7,1.3,0.2,2.5,2.4,15.1
3.0,PG,Fatts Russell,SR,-11,165,Rhode Island,Maryland,2020-21,Rhode Island,A-10,23,764,18.4,0.478,0.38,1.3,13.4,7.6,27.0,3.3,0.4,13.2,26.6,357,103.3,98.9,1.4,1.2,2.6,1.4,2.1,3.5,33.2,4.1,12.1,3.0,7.7,1.0,4.4,5.5,6.9,0.4,4.1,4.5,4.5,1.9,0.1,2.3,2.0,14.7
2.0,PG,Phillip Russell,SO,-10,165,Saint Louis,Southeast Missouri State,2021-22,Southeast Missouri State,OVC,30,916,16.2,0.5489999999999999,0.502,3.2,6.3,4.8,20.7,2.3,0.1,14.8,23.2,407,108.6,110.3,1.9,0.5,2.3,0.8,-2.3,-1.5,30.5,4.3,10.1,2.6,5.3,1.6,4.8,3.3,4.5,0.9,1.6,2.5,3.1,1.3,0.0,2.1,2.5,13.5
2.0,PG,Daniel Sackey,SR,5-9,175,Valparaiso,New Orleans,2020-21,Valparaiso,MVC,25,633,9.4,0.41100000000000003,0.359,2.0,9.7,5.9,27.0,2.9,0.0,22.1,17.5,170,84.8,100.6,-0.3,0.9,0.6,-4.5,0.7,-3.8,25.3,1.9,5.7,1.7,4.0,0.2,1.6,1.2,1.7,0.4,2.1,2.6,3.5,1.2,0.0,1.8,1.4,5.3
2.0,PG,Daniel Sackey,SR,5-9,175,Valparaiso,New Orleans,2021-22,New Orleans,Southland,32,857,9.1,0.489,0.461,2.5,9.2,6.0,17.3,1.7,0.1,22.0,15.3,237,93.6,103.4,0.2,1.0,1.2,-3.0,-1.5,-4.5,26.8,2.4,5.9,1.7,3.8,0.7,2.2,1.2,1.8,0.6,2.4,3.0,2.8,0.9,0.0,1.9,1.8,6.6
2.3,SG,Ray Salnave,RS SR,6-3,210,DePaul,UMBC,2020-21,DePaul,Big East,19,445,6.6,0.423,0.375,2.6,11.2,6.9,10.5,2.3,0.3,19.0,19.0,119,83.4,102.7,-0.2,0.5,0.3,-3.6,1.8,-1.8,23.4,2.2,6.7,1.4,4.2,0.7,2.6,1.2,1.4,0.6,2.4,3.0,1.3,0.9,0.1,1.7,2.6,6.3
4.0,C,Kevin Samuel,RSSR,7-0,260,TCU,Florida Gulf Coast,2020-21,TCU,Big 12,26,658,23.7,0.584,0.625,14.4,21.6,18.1,6.5,2.4,7.0,14.7,18.2,230,112.9,98.7,1.4,1.1,2.5,2.9,2.2,5.1,25.3,3.8,6.2,3.8,6.2,0.0,0.0,1.2,3.0,3.1,4.8,7.8,0.7,1.0,1.7,1.3,2.2,8.8
4.0,C,Kevin Samuel,RSSR,7-0,260,TCU,Florida Gulf Coast,2021-22,Florida Gulf Coast,A-Sun,33,990,24.0,0.599,0.644,11.8,23.5,17.9,7.3,2.0,10.1,16.7,19.0,365,111.0,95.5,1.9,1.9,3.8,0.7,1.4,2.1,30.0,5.4,8.3,5.4,8.3,0.0,0.0,0.8,2.8,3.1,6.5,9.7,1.1,1.1,2.9,1.9,2.4,11.5
2.0,SF,Qwanzi Samuels,JR,6-9,205,Florida Gulf Coast,George Washington,2021-22,George Washington,A-10,29,417,8.1,0.522,0.515,4.6,10.7,7.7,7.3,1.5,1.0,15.3,10.4,80,104.0,107.3,0.3,0.3,0.6,-2.8,0.0,-2.8,14.4,1.0,2.3,0.5,1.0,0.5,1.3,0.2,0.3,0.6,1.4,2.0,0.6,0.4,0.1,0.4,1.8,2.6
2.0,PF,Kenan Sarvan,RS SO,-10,225,Coppin State,Mineral Area College,2020-21,Coppin State,MEAC,19,452,2.2,0.419,0.409,1.5,12.1,6.9,5.5,1.0,1.7,22.5,17.3,103,69.0,103.9,-0.8,0.5,-0.3,-7.4,-1.5,-8.8,23.8,1.9,6.6,0.4,1.0,1.5,5.6,0.4,0.6,0.4,3.1,3.4,0.7,0.5,0.4,2.0,3.1,5.8
2.0,PG,Tommy Schmock,SR,-11,180,Findlay,Ohio,2021-22,Ohio,MAC,35,762,12.3,0.5489999999999999,0.5379999999999999,0.7,10.2,5.2,13.1,2.1,0.3,11.3,15.8,219,110.7,102.5,1.2,1.0,2.1,-0.9,0.4,-0.5,21.8,2.2,5.7,0.5,1.1,1.7,4.5,0.5,0.7,0.1,1.8,1.9,1.5,0.8,0.1,0.8,1.6,6.6
2.0,C,Kevin Schutte,RSSR,-10,240,Hofstra,Incarnate Word,2020-21,Hofstra,CAA,22,187,15.4,0.518,0.516,15.0,21.4,18.2,4.8,1.6,6.4,14.1,11.5,48,117.1,101.7,0.3,0.2,0.6,-2.3,0.6,-1.7,8.5,0.7,1.4,0.7,1.4,0.0,0.0,0.3,0.5,1.1,1.6,2.7,0.2,0.2,0.5,0.3,1.8,1.7
4.0,SG,D'Shawn Schwartz,SR,6-7,232,Colorado,George Mason,2020-21,Colorado,Pac-12,30,839,12.4,0.5329999999999999,0.508,4.5,13.1,8.9,8.5,1.1,0.5,14.6,19.3,265,104.8,99.9,1.2,1.3,2.4,2.1,1.8,3.8,28.0,3.3,7.9,1.7,4.1,1.5,3.8,1.3,1.7,1.0,3.1,4.1,1.3,0.5,0.1,1.5,2.2,9.3
4.0,SG,D'Shawn Schwartz,SR,6-7,232,Colorado,George Mason,2021-22,George Mason,A-10,30,1074,17.2,0.5760000000000001,0.5589999999999999,3.4,11.7,7.7,12.7,0.9,1.0,10.6,22.6,425,112.7,105.5,2.5,1.1,3.6,3.5,-0.3,3.2,35.8,5.7,12.4,3.1,5.7,2.5,6.7,1.7,2.3,1.0,3.6,4.6,2.1,0.5,0.3,1.6,2.0,15.5
2.0,SF,Ryan Schwieger,SR,6-7,205,Princeton,Loyola Chicago,2021-22,Loyola (IL),MVC,33,665,16.0,0.574,0.55,2.0,14.9,8.7,11.1,1.7,1.3,14.3,25.2,265,104.6,94.2,1.1,1.4,2.5,0.3,1.6,1.8,20.2,3.3,7.3,1.8,3.7,1.5,3.7,1.1,1.4,0.3,2.5,2.8,1.1,0.6,0.2,1.3,2.5,9.2
2.0,PF,Nate Scott,SR,6-8,210,Northern Illinois,Eastern Michigan,2021-22,Eastern Michigan,MAC,30,782,14.5,0.5489999999999999,0.508,3.5,19.5,11.5,9.8,1.0,2.9,14.1,16.6,239,106.7,105.0,1.0,0.8,1.8,0.2,-0.2,0.0,26.1,2.7,6.4,1.7,2.8,1.1,3.6,1.5,1.9,0.8,4.6,5.4,1.3,0.5,0.7,1.2,1.6,8.0
2.0,SF,Quentin Scott,SR,6-7,215,Texas State,Tulane,2020-21,Texas State,Sun Belt,25,300,9.0,0.42,0.365,8.3,10.7,9.5,8.9,0.8,1.3,11.6,20.2,89,94.5,99.8,0.1,0.4,0.6,-4.7,-2.3,-7.0,12.0,1.1,3.4,0.9,2.4,0.2,1.0,0.8,1.2,0.8,1.0,1.8,0.6,0.2,0.1,0.5,1.3,3.3
2.0,SG,Tyreek Scott-Grayson,RSSR,6-5,175,UAB,Northeastern,2020-21,UAB,CUSA,29,732,17.3,0.547,0.5,2.4,10.9,6.5,12.3,2.9,2.1,13.4,19.5,261,109.8,88.9,1.4,1.9,3.3,1.5,2.6,4.1,25.2,3.2,7.4,2.1,4.2,1.1,3.2,1.8,2.2,0.6,2.4,2.9,1.7,1.2,0.4,1.3,1.8,9.3
2.0,PF,Damien Sears,RS SR,6-7,230,Nicholls,Southern,2020-21,Nicholls State,Southland,23,265,16.2,0.66,0.682,10.7,18.7,14.7,4.9,2.8,2.4,23.2,12.2,75,116.0,95.2,0.5,0.5,1.0,-2.5,0.5,-2.0,11.5,1.3,1.9,1.3,1.9,0.0,0.0,0.4,0.8,1.2,2.0,3.2,0.3,0.6,0.3,0.7,2.0,3.0
2.0,PF,Damien Sears,RS SR,6-7,230,Nicholls,Southern,2021-22,Southern,SWAC,30,546,12.5,0.435,0.37200000000000005,10.9,26.1,18.2,6.0,3.8,4.9,23.9,17.6,150,84.7,87.8,-0.3,1.5,1.2,-4.9,1.1,-3.8,18.2,1.5,4.0,1.5,4.0,0.0,0.1,1.3,2.0,1.7,3.7,5.4,0.6,1.2,0.7,1.6,1.9,4.3
3.0,SF,Jaden Seymour,SO,6-8,191,Wichita State,ETSU,2021-22,East Tennessee State,Southern,32,564,16.2,0.586,0.545,8.1,15.0,11.6,5.6,1.8,5.4,13.9,13.2,151,120.3,108.9,1.1,0.4,1.5,-1.2,0.1,-1.1,17.6,1.7,3.1,1.6,2.4,0.1,0.7,1.1,1.6,1.3,2.3,3.5,0.6,0.5,0.8,0.6,1.9,4.5
2.0,C,Jalen Shaw,SR,-10,240,St. Bonaventure,Clayton State,2020-21,St. Bonaventure,A-10,20,112,8.5,0.613,0.6,6.2,18.8,12.6,1.7,2.7,4.5,36.3,16.7,25,80.9,88.4,-0.1,0.3,0.2,-7.6,4.3,-3.3,5.6,0.6,1.0,0.6,1.0,0.0,0.0,0.2,0.3,0.3,1.0,1.3,0.1,0.3,0.2,0.7,1.3,1.4
2.0,SG,Chris Shelton,JR,6-4,210,Hampton,Youngstown State,2020-21,Hampton,Big South,25,768,14.0,0.682,0.6809999999999999,1.9,5.5,3.8,4.4,1.4,0.8,9.5,13.3,206,125.1,111.1,1.7,0.3,2.0,0.7,-2.2,-1.5,30.7,3.5,7.1,0.8,1.6,2.7,5.5,0.2,0.3,0.5,1.6,2.1,0.7,0.8,0.2,0.8,1.9,9.8
2.0,SG,Chris Shelton,JR,6-4,210,Hampton,Youngstown State,2021-22,Youngstown State,Horizon,30,333,14.1,0.503,0.488,6.5,12.8,9.7,7.1,0.9,0.7,7.4,20.8,118,110.2,107.5,0.6,0.3,0.9,0.8,-3.3,-2.5,11.1,1.5,4.0,0.5,0.8,1.0,3.2,0.2,0.2,0.6,1.2,1.8,0.4,0.2,0.1,0.3,0.8,4.2
2.0,PG,Jordan Shepherd,RS SR,6-4,190,Charlotte,California,2021-22,California,Pac-12,32,1048,15.8,0.486,0.429,1.1,9.2,5.1,16.5,2.2,1.4,12.2,28.5,445,97.0,103.1,1.0,1.3,2.2,1.5,1.5,3.0,32.8,5.0,12.9,3.9,9.2,1.1,3.8,3.5,4.5,0.3,2.6,2.9,2.3,1.2,0.4,2.1,1.9,14.6
2.0,PG,Jordan Shepherd,RS SR,6-4,190,Charlotte,California,2020-21,Charlotte,CUSA,25,858,15.4,0.545,0.489,0.8,12.2,6.6,20.2,2.5,1.7,18.7,22.0,297,99.8,101.5,0.9,1.1,2.1,-1.1,0.0,-1.1,34.3,4.0,8.8,3.4,6.8,0.6,2.0,3.3,4.5,0.2,3.3,3.5,2.9,1.4,0.5,2.5,1.8,11.9
2.0,SG,David Shriver,RS JR,6-6,220,Alderson Broaddus,Hartford,2021-22,Hartford,AEC,32,982,14.9,0.609,0.603,1.9,14.1,8.2,4.5,1.0,1.8,8.2,16.6,290,117.3,110.4,2.0,0.5,2.5,1.2,-2.5,-1.4,30.7,3.7,8.3,0.9,1.7,2.7,6.6,0.6,0.9,0.5,3.7,4.2,0.7,0.5,0.5,0.8,1.8,10.7
2.0,SF,Christian Shumate,SO,6-7,193,Tulsa,McNeese,2021-22,McNeese State,Southland,33,771,22.8,0.542,0.532,13.1,18.1,15.6,8.8,1.8,3.8,13.1,25.3,389,110.7,101.5,1.9,1.1,3.0,0.8,-2.3,-1.5,23.4,5.1,9.8,4.8,8.3,0.3,1.5,1.8,3.1,2.9,3.8,6.7,1.0,0.8,0.8,1.7,2.6,12.2
4.0,SF,Jamari Sibley,SO,6-8,184,Georgetown,UTEP,2020-21,Georgetown,Big East,21,117,6.9,0.524,0.524,5.7,11.6,8.8,0.0,1.0,1.8,27.4,13.7,23,82.8,105.8,-0.1,0.1,0.1,-1.1,1.3,0.2,5.6,0.5,1.0,0.4,0.7,0.1,0.3,0.1,0.3,0.3,0.6,0.9,0.0,0.1,0.1,0.4,0.2,1.2
4.0,SF,Jamari Sibley,SO,6-8,184,Georgetown,UTEP,2021-22,UTEP,CUSA,33,677,13.5,0.5329999999999999,0.514,5.4,17.6,11.4,7.2,1.0,5.6,14.6,14.9,176,103.9,97.9,0.7,1.2,1.8,-1.0,0.9,-0.1,20.5,2.1,4.5,1.6,3.1,0.5,1.4,0.7,1.0,0.9,3.0,4.0,0.8,0.3,1.0,0.8,1.7,5.3
2.0,PG,Trey Sides,JR,6-1,170,Jacksonville,Central Missouri,2020-21,Jacksonville,A-Sun,24,637,11.0,0.583,0.581,1.8,12.0,6.9,10.6,2.3,0.4,17.1,12.3,143,107.5,101.3,0.7,0.9,1.6,-2.7,0.3,-2.4,26.5,2.1,4.9,0.7,1.3,1.5,3.6,0.4,0.7,0.4,2.8,3.2,1.5,1.0,0.1,1.1,2.1,6.1
3.0,SG,Desi Sills,SR,6-2,200,Arkansas,Arkansas State,2020-21,Arkansas,SEC,32,662,15.0,0.53,0.5,3.1,10.9,7.0,12.8,2.7,1.0,13.1,17.9,235,108.7,96.6,1.1,1.2,2.3,1.0,3.3,4.3,20.7,2.6,6.0,1.8,3.4,0.8,2.7,1.4,2.1,0.6,2.1,2.7,1.6,1.0,0.2,1.1,1.6,7.5
3.0,SG,Desi Sills,SR,6-2,200,Arkansas,Arkansas State,2021-22,Arkansas State,Sun Belt,28,831,16.2,0.53,0.491,2.6,11.2,7.0,19.5,3.5,0.9,17.4,24.3,337,100.0,97.5,0.9,1.5,2.4,-1.0,1.1,0.1,29.7,4.5,10.2,3.6,6.5,0.9,3.6,2.6,3.5,0.6,3.0,3.6,2.8,1.8,0.3,2.5,2.5,12.6
2.0,SG,Tariq Silver,RSSR,6-5,200,Oregon State,Austin Peay,2021-22,Austin Peay,OVC,29,781,11.3,0.506,0.483,1.2,7.3,4.1,16.4,1.5,0.5,13.7,22.4,269,99.3,107.8,0.7,0.6,1.3,-2.3,-2.7,-4.9,26.9,3.3,9.1,1.3,3.0,2.1,6.0,1.3,1.9,0.3,1.6,1.8,2.0,0.7,0.1,1.6,2.0,10.1
2.0,SF,Seybian Sims,SR,6-7,205,North Dakota,Northern Kentucky,2020-21,North Dakota,Summit,26,650,12.1,0.5660000000000001,0.5479999999999999,3.7,17.2,10.3,7.0,1.4,2.8,15.2,13.7,159,106.6,108.0,0.7,0.4,1.2,-1.3,0.2,-1.1,25.0,2.1,4.8,0.9,1.6,1.2,3.2,1.0,1.5,0.8,3.5,4.3,0.9,0.6,0.7,1.0,2.5,6.3
3.7,SF,Kristian Sjolund,RS JR,6-8,210,UTEP,Portland,2020-21,UTEP,CUSA,24,342,15.4,0.6859999999999999,0.677,2.3,15.0,8.4,4.6,0.3,2.5,6.6,13.6,98,132.9,102.0,0.9,0.4,1.4,3.8,0.8,4.6,14.3,1.7,3.4,0.4,0.7,1.3,2.8,0.3,0.3,0.3,1.8,2.1,0.3,0.1,0.3,0.3,1.8,4.9
3.7,SF,Kristian Sjolund,RS JR,6-8,210,UTEP,Portland,2021-22,Portland,WCC,32,618,14.6,0.535,0.513,5.9,15.2,10.7,5.5,1.3,3.0,9.9,19.6,216,106.1,100.8,0.9,0.9,1.8,0.5,-0.8,-0.3,19.3,2.5,6.3,1.2,2.0,1.3,4.2,0.9,1.3,1.0,2.8,3.7,0.5,0.4,0.5,0.8,1.8,7.3
4.0,PF,Quinn Slazinski,JR,6-9,215,Louisville,Iona,2020-21,Louisville,ACC,20,422,14.4,0.552,0.494,5.2,13.6,9.5,5.0,1.4,0.3,9.7,15.3,119,117.4,102.0,0.9,0.5,1.4,2.2,2.1,4.3,21.1,2.0,4.5,1.4,2.2,0.6,2.4,1.8,2.4,1.0,2.6,3.6,0.6,0.5,0.1,0.6,1.6,6.2
4.0,PF,Quinn Slazinski,JR,6-9,215,Louisville,Iona,2021-22,Iona,MAAC,33,654,15.1,0.5,0.444,5.5,12.0,8.8,12.9,1.7,1.6,13.4,24.0,267,102.8,100.7,0.9,0.9,1.9,1.4,-0.4,1.1,19.8,2.7,7.3,1.6,4.1,1.1,3.2,1.9,2.3,1.0,2.2,3.1,1.3,0.6,0.3,1.3,1.0,8.4
3.0,PG,Aquan Smart,RS FR,6-3,175,Maryland,Florida International,2021-22,Florida International,CUSA,26,340,9.0,0.504,0.478,0.3,12.6,6.5,23.2,3.2,2.3,29.5,22.4,113,84.3,99.4,-0.2,0.5,0.3,-7.8,0.8,-7.0,13.1,1.3,3.5,0.7,1.9,0.6,1.6,0.8,1.2,0.0,1.5,1.5,1.6,0.7,0.3,1.7,2.0,4.1
2.0,PG,Byron Smith,JR,6-1,170,Southeastern Louisiana,Tallahassee Community College,2020-21,Southeastern Louisiana,Southland,24,393,5.3,0.44,0.40700000000000003,2.7,8.2,5.1,7.8,1.3,1.5,19.5,13.8,80,85.2,111.8,-0.1,0.1,0.0,-4.5,-1.7,-6.2,16.4,1.1,3.4,0.6,1.4,0.5,2.0,0.6,0.9,0.4,1.0,1.5,0.6,0.4,0.2,0.9,1.3,3.3
4.0,PG,Deivon Smith,SO,6-1,172,Mississippi State,Georgia Tech,2020-21,Mississippi State,SEC,33,744,10.1,0.41100000000000003,0.38799999999999996,2.1,15.6,9.2,23.9,2.3,1.4,21.0,18.0,204,89.1,98.4,0.0,1.2,1.2,-1.4,2.4,0.9,22.5,2.0,5.8,1.4,3.8,0.6,2.1,0.7,1.2,0.4,3.2,3.6,2.9,0.9,0.3,1.7,1.6,5.2
4.0,PG,Deivon Smith,SO,6-1,172,Mississippi State,Georgia Tech,2021-22,Georgia Tech,ACC,24,473,11.3,0.43700000000000006,0.42,6.2,13.8,10.0,19.9,3.1,1.2,21.1,21.8,156,86.2,101.3,-0.2,0.7,0.5,-2.7,1.4,-1.2,19.7,2.4,6.0,2.2,5.3,0.2,0.8,0.7,1.1,1.0,2.3,3.4,2.0,1.0,0.2,1.8,1.8,5.7
3.0,SF,Diante Smith,JR,6-7,200,TCU,South Alabama,2021-22,South Alabama,Sun Belt,31,841,12.0,0.5379999999999999,0.524,3.0,12.8,8.0,6.8,2.5,1.8,15.1,14.6,207,104.1,95.4,0.8,1.6,2.4,-0.5,0.9,0.4,27.1,2.4,6.1,0.8,2.0,1.6,4.1,0.6,0.9,0.7,3.1,3.7,1.0,1.1,0.4,1.2,1.6,7.0
2.0,SG,Mack Smith,SR,6-2,210,Eastern Illinois,Western Michigan,2021-22,Western Michigan,MAC,30,676,12.1,0.507,0.48700000000000004,3.5,13.9,8.8,12.5,1.9,0.7,16.7,20.2,215,97.3,112.6,0.5,0.2,0.7,-1.7,-2.0,-3.7,22.5,2.7,6.6,1.6,3.1,1.1,3.5,0.9,1.3,0.7,2.7,3.4,1.3,0.7,0.1,1.4,1.9,7.3
4.0,PG,Mark Smith,SR,6-4,225,Missouri,Kansas State,2021-22,Kansas State,Big 12,31,984,18.4,0.5529999999999999,0.514,6.3,24.9,15.4,11.8,2.0,0.1,14.0,22.1,388,108.6,97.4,1.9,1.7,3.6,3.4,1.7,5.2,31.7,4.3,9.5,3.1,6.2,1.2,3.4,2.9,4.1,1.7,6.6,8.4,1.7,1.1,0.0,1.9,2.7,12.7
4.0,PG,Mark Smith,SR,6-4,225,Missouri,Kansas State,2020-21,Missouri,SEC,26,769,10.6,0.51,0.465,2.1,10.1,6.2,6.4,1.8,0.5,13.6,18.6,231,99.2,105.2,0.6,0.7,1.4,0.7,1.6,2.3,29.6,3.1,8.3,1.5,3.4,1.5,4.9,2.0,2.6,0.5,2.7,3.2,1.0,1.0,0.2,1.5,2.4,9.7
2.0,PG,Rashad Smith,SR,6-4,200,GCU,Idaho,2021-22,Idaho,Big Sky,30,869,12.9,0.5489999999999999,0.534,3.9,16.4,10.2,8.2,1.7,0.9,15.8,19.1,287,101.6,110.3,0.9,0.5,1.3,-0.1,-1.8,-1.9,29.0,3.5,8.4,1.6,4.0,1.9,4.4,1.2,1.8,1.0,4.1,5.1,1.2,0.9,0.3,1.7,2.6,10.1
2.0,PG,Stef Smith,SR,6-2,195,Vermont,St. John's,2021-22,St. John's (NY),Big East,31,534,12.9,0.49200000000000005,0.46399999999999997,2.5,9.0,5.7,17.8,1.9,0.6,11.9,19.6,196,104.3,104.7,0.7,0.6,1.3,0.6,0.8,1.4,17.2,2.3,5.8,1.4,2.9,0.9,2.9,0.9,1.3,0.4,1.5,1.9,1.9,0.6,0.1,0.9,1.5,6.3
2.0,PG,Stef Smith,SR,6-2,195,Vermont,St. John's,2020-21,Vermont,AEC,14,417,15.2,0.556,0.51,1.2,11.0,6.3,11.4,1.3,0.6,14.1,25.5,171,104.7,97.9,0.7,0.7,1.4,0.1,-1.1,-1.0,29.8,4.3,10.6,2.0,4.3,2.3,6.4,2.7,3.3,0.3,2.8,3.1,1.6,0.6,0.1,2.0,2.5,13.6
2.0,SG,Treylan Smith,SO,6-4,195,Mississippi Valley State,Hinds Community College,2020-21,Mississippi Valley State,SWAC,21,498,8.3,0.47600000000000003,0.46,0.6,10.9,5.7,18.9,1.5,1.5,18.2,21.9,163,84.0,119.4,-0.3,-0.2,-0.5,-4.5,-4.4,-8.9,23.7,2.8,7.7,1.3,3.5,1.5,4.2,1.0,1.8,0.1,2.4,2.6,1.7,0.7,0.4,1.9,2.6,8.1
4.0,PF,Tyreek Smith,RS SO,6-9,217,Texas Tech,Oklahoma State,2020-21,Texas Tech,Big 12,29,248,22.4,0.6409999999999999,0.6409999999999999,9.8,24.4,16.9,3.9,0.5,10.5,7.8,13.3,74,135.4,90.5,0.7,0.6,1.3,3.9,3.9,7.8,8.6,1.0,1.6,0.9,1.3,0.1,0.3,0.6,1.0,0.7,1.7,2.4,0.2,0.1,0.7,0.2,0.7,2.6
4.0,PF,Tyreek Smith,RS SO,6-9,217,Texas Tech,Oklahoma State,2021-22,Oklahoma State,Big 12,30,362,18.6,0.639,0.6459999999999999,11.4,14.3,12.9,6.1,1.1,6.2,17.2,13.7,105,120.2,95.7,0.7,0.7,1.4,2.8,3.7,6.5,12.1,1.4,2.2,1.4,2.0,0.0,0.1,0.7,1.2,1.2,1.6,2.8,0.4,0.2,0.6,0.6,0.9,3.5
2.0,C,Joel Soriano,JR,-11,260,Fordham,St. John's,2021-22,St. John's (NY),Big East,30,568,19.1,0.598,0.569,10.0,20.7,15.3,9.5,0.3,9.8,15.4,15.4,196,118.2,98.7,1.2,0.9,2.2,0.7,2.7,3.4,18.9,2.6,4.6,2.6,4.6,0.0,0.0,1.2,1.6,1.8,3.7,5.5,1.1,0.1,1.7,1.0,2.6,6.4
2.0,C,Joel Soriano,JR,-11,260,Fordham,St. John's,2020-21,Fordham,A-10,14,364,20.7,0.551,0.545,15.3,26.8,20.8,12.3,0.9,4.3,18.0,24.9,145,99.8,100.4,0.5,0.5,1.0,0.0,-0.4,-0.5,26.0,4.4,8.0,4.4,8.0,0.0,0.0,1.7,3.1,3.5,5.7,9.2,0.9,0.4,0.8,2.1,3.5,10.4
3.0,SG,Scott Spencer,RS SR,6-6,210,La Salle,Tulane,2020-21,La Salle,A-10,20,387,11.5,0.532,0.528,4.2,12.4,8.2,6.2,1.6,0.3,17.0,20.8,125,95.4,109.0,0.2,0.2,0.5,1.4,-1.7,-0.3,19.4,2.5,6.3,0.7,2.4,1.8,4.0,0.4,0.6,0.7,2.0,2.7,0.6,0.6,0.1,1.4,1.2,7.0
3.0,SG,Scott Spencer,RS SR,6-6,210,La Salle,Tulane,2021-22,Tulane,AAC,22,218,6.4,0.395,0.384,2.7,12.1,7.6,2.5,2.1,2.3,8.1,15.0,43,81.0,104.6,-0.1,0.2,0.1,-2.7,0.0,-2.6,9.9,0.7,2.5,0.2,0.7,0.5,1.9,0.1,0.1,0.2,1.1,1.3,0.1,0.4,0.2,0.2,0.8,2.0
2.0,PG,Damion Squire,SR,6-0,180,UC Davis,Portland State,2020-21,UC Davis,Big West,14,423,18.8,0.622,0.54,2.6,12.3,7.3,18.9,2.5,0.6,16.2,18.4,164,120.4,101.1,1.2,0.6,1.8,1.3,0.7,2.0,30.2,3.4,7.1,2.4,4.6,0.9,2.4,3.9,4.6,0.6,2.9,3.5,2.9,1.4,0.1,1.8,2.6,11.5
2.0,C,Miroslav Stafl,JR,-11,235,Hartford,Central Michigan,2020-21,Hartford,AEC,19,504,16.3,0.565,0.561,9.0,15.0,12.1,10.6,1.1,3.3,20.7,23.1,193,99.8,97.2,0.6,0.9,1.5,-1.7,0.0,-1.6,26.5,4.2,7.8,3.7,6.5,0.4,1.3,1.5,2.7,1.9,3.5,5.5,1.2,0.5,0.7,2.4,3.1,10.3
2.0,PG,Artese Stapleton,JR,6-2,170,Lewis,Radford,2021-22,Radford,Big South,27,560,13.4,0.5479999999999999,0.507,5.8,9.5,7.5,23.8,3.2,0.0,29.3,22.9,203,92.1,102.5,0.1,0.7,0.8,-2.0,0.1,-2.0,20.7,2.6,5.4,2.2,4.4,0.3,0.9,1.5,2.1,1.0,1.5,2.6,2.2,1.1,0.0,2.6,1.8,7.0
2.0,PG,Mason Stark,RSSR,6-2,170,Northern State,Northern Arizona,2021-22,Northern Arizona,Big Sky,31,542,11.0,0.528,0.493,1.2,10.5,5.7,7.0,1.7,1.6,9.2,15.4,140,107.9,109.1,0.7,0.3,1.0,-2.2,-0.5,-2.7,17.5,1.7,4.3,0.9,2.1,0.8,2.2,0.8,0.9,0.2,1.5,1.7,0.6,0.5,0.3,0.5,1.7,5.0
2.0,PG,Mikal Starks,SR,6-1,185,Georgia,Portland State,2021-22,Portland State,Big Sky,27,454,5.5,0.45899999999999996,0.433,0.9,11.1,5.8,13.0,3.4,1.3,30.3,15.2,97,76.1,99.4,-0.5,0.7,0.2,-8.4,1.6,-6.8,16.8,1.3,3.3,1.1,2.2,0.2,1.1,0.5,0.7,0.1,1.6,1.7,1.3,1.0,0.2,1.6,2.7,3.4
2.0,C,Michael Steadman,RS SR,-10,231,Montana,Massachusetts,2021-22,Massachusetts,A-10,25,424,14.8,0.488,0.447,9.6,17.0,13.2,5.1,1.1,1.5,13.9,26.6,179,97.3,113.7,0.4,0.1,0.5,-1.5,-3.2,-4.7,17.0,3.0,6.8,2.9,6.5,0.1,0.3,1.4,1.9,1.4,2.4,3.8,0.4,0.3,0.2,1.2,1.7,7.5
2.0,PG,Gabe Stefanini,RSSR,6-3,215,Columbia,San Francisco,2021-22,San Francisco,WCC,34,834,13.9,0.56,0.529,1.9,9.7,5.8,15.3,2.4,0.1,19.5,21.1,316,103.9,99.3,1.2,1.3,2.5,0.2,1.6,1.8,24.5,3.3,7.6,1.8,3.5,1.5,4.1,1.4,1.8,0.4,2.1,2.5,2.1,1.1,0.0,2.1,2.0,9.5
