Rk,Player,Class,Season,Pos,School,Conf,G,MP,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
9694,Isaac Gard,FR,2022-23,G,Wisconsin,Big Ten,3,4,1.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9695,Tommy Gardler,SO,2022-23,G,La Salle,A-10,1,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9696,Brian Geatens,JR,2022-23,G,Saint Joseph's,A-10,4,5,1.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0
9697,Brian Geatens,SO,2021-22,G,Saint Joseph's,A-10,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9698,Cameron Gehlhausen,FR,2022-23,G,Evansville,MVC,2,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9699,Cameron George,SO,2022-23,G,East Tennessee State,Southern,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
9701,Raef Gerdes,SR,2021-22,F,Grand Canyon,WAC,9,12,1.3,0.0,0.7,0.0,0.3,0.0,0.3,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.0
9702,Riccardo Ghedini,FR,2022-23,G,Davidson,A-10,3,4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
9703,Nick Giancola,SR,2021-22,F,Syracuse,ACC,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.2,0.0,0.0
9704,Josue Gil-Silva,SR,2022-23,G,Stanford,Pac-12,2,3,1.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0
9705,Kent Gilbert,JR,2022-23,G,Tennessee,SEC,4,9,2.3,0.0,1.0,0.0,0.3,0.0,0.8,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.5,0.3,0.0
9706,PJ Gill,SR,2022-23,G,Old Dominion,Sun Belt,2,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9707,Conner Gillis,JR,2022-23,G,Utah State,MWC,4,6,1.5,0.0,0.5,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0
9708,Filippos Gkogkos,JR,2022-23,G,Miami (FL),ACC,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9709,Filippos Gkogkos,SO,2021-22,G,Miami (FL),ACC,6,6,1.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
9710,Chris Gleaton,SO,2021-22,G,American,Patriot,3,4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9711,Conor Glennon,SO,2021-22,G,Memphis,AAC,7,10,1.4,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
9712,Zach Gonsoulin,FR,2022-23,G,TCU,Big 12,4,5,1.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0
9713,DeShawn Goodwyn,FR,2022-23,G,American,Patriot,4,5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0
9714,Chase Graham,JR,2021-22,G,NC State,ACC,7,7,1.0,0.0,0.7,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.3,0.0
9715,Colin Granger,SO,2021-22,F,Ohio,MAC,3,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.7,0.7,0.0
9716,Ian Granja,FR,2022-23,F,Memphis,AAC,2,6,3.0,0.0,1.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0
9717,Sebastian Guitian,JR,2021-22,F,South Carolina State,MEAC,2,11,5.5,0.0,2.0,0.0,0.5,0.0,1.5,0.0,0.0,1.0,0.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0
9718,Rodney Gunn,SR,2021-22,F,Duquesne,A-10,1,4,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9719,Quinn Guth,SO,2022-23,G,Quinnipiac,MAAC,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9720,Daniel Hackett,SO,2022-23,F,Manhattan,MAAC,1,15,15.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9721,Brandon Haddock,SO,2022-23,G,Utah,Pac-12,3,3,1.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.7,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
9722,Thomas Hall,FR,2021-22,G,Merrimack,NEC,11,10,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
9723,Brad Halvorsen,SO,2021-22,G,Western Carolina,Southern,5,7,1.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0
9724,Aaron Harden,FR,2022-23,F,Texas A&M-Corpus Christi,Southland,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9725,Luke Hardenburg,FR,2022-23,G,Fordham,A-10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9726,Cade Hardtke,SO,2022-23,G,Bradley,MVC,5,9,1.8,0.0,0.6,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0
9727,Karlin Hardy,FR,2022-23,G,Northwestern State,Southland,4,12,3.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0
9728,Jalen Harper,SR,2022-23,G,Auburn,SEC,2,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9729,Amani Harris,JR,2022-23,G,Mississippi Valley State,SWAC,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9730,Blake Harris,JR,2022-23,G,Furman,Southern,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
9731,Omar Harris,FR,2022-23,G,Campbell,Big South,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9732,Trey Harris,SO,2021-22,G,Kansas State,Big 12,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9733,D.J. Hart,SR,2021-22,F,Holy Cross,Patriot,3,9,3.0,0.0,0.7,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.7,0.0
9734,Jason Hart,FR,2022-23,G,Long Beach State,Big West,5,15,3.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.6,0.2,0.0
9735,Henry Hartwell,FR,2022-23,G,UC Santa Barbara,Big West,2,4,2.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
9736,Richard Harward,SR,2021-22,C,Brigham Young,WCC,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9737,Yarin Hasson,FR,2022-23,F,Connecticut,Big East,6,7,1.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0
9738,Lee Hatcher,FR,2022-23,G,Texas-Rio Grande Valley,WAC,3,6,2.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0
9739,Cole Hatkevich,FR,2022-23,G,Dayton,A-10,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
9740,Conrad Hawley,SO,2022-23,F,Iowa State,Big 12,5,12,2.4,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.8,1.2,0.0,0.0,0.0,0.0,0.2,0.0
9741,Delaney Heard,SO,2021-22,G,Alabama,SEC,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9742,Brady Heiman,JR,2021-22,F,South Dakota,Summit,1,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9743,Brandon Held,SO,2022-23,G,Towson,CAA,4,2,0.5,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9744,Ben Hendriks,JR,2021-22,C,Ball State,MAC,2,5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
9745,Emmett Hendry,FR,2022-23,G,Connecticut,Big East,6,5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9747,Sam Hennessy,SO,2022-23,G,Bradley,MVC,2,3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
9748,Mark Henry,JR,2021-22,G,Fairfield,MAAC,4,8,2.0,0.0,0.8,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.0
9749,Isaiah Hernandez,FR,2022-23,F,Chicago State,Ind,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9750,Sir Issac Herron,SO,2022-23,F,Oral Roberts,Summit,1,8,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9751,Carter Higginbottom,JR,2021-22,G,Wisconsin,Big Ten,6,6,1.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0
9752,Donovan Hill,FR,2022-23,F,Niagara,MAAC,2,4,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
9753,Jamere Hill,SO,2021-22,G,Toledo,MAC,9,36,4.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.1,0.0,0.3,0.6,0.0
9754,Jermontae Hill,FR,2022-23,F,Georgia Tech,ACC,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0
9755,Tahjae Hill,SO,2021-22,G,Niagara,MAAC,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9757,Eric Holland,FR,2022-23,G,Kennesaw State,A-Sun,4,10,2.5,0.0,0.5,0.0,0.3,0.0,0.3,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.0,0.3,0.3,0.0
9758,Chris Holley,SO,2022-23,G,Sacramento State,Big Sky,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9759,Wyatt Hollmann,SR,2021-22,F,Stetson,A-Sun,2,6,3.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0
9760,Clay Holmes,SO,2022-23,G,Samford,Southern,3,3,1.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9761,Clay Holmes,FR,2021-22,G,Samford,Southern,2,3,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
9762,Drew Honas,SR,2021-22,G,Kansas State,Big 12,5,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
9763,Grant Hopkins,FR,2022-23,G,Navy,Patriot,1,7,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
9764,Walker Horn,FR,2022-23,G,Kentucky,SEC,3,6,2.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,1.0,0.3,0.0
9765,Wylie Howard,SR,2022-23,C,Florida A&M,SWAC,2,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0
9766,AJ Hoynack,JR,2022-23,G,High Point,Big South,2,6,3.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9767,Spencer Hubbard,JR,2022-23,G,Duke,ACC,2,7,3.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0
9768,Joshua Hughes,FR,2022-23,F,Samford,Southern,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0
9769,Elijah Hughey,SO,2022-23,G,Western Kentucky,CUSA,3,2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0
9770,Andrew Hurley,SO,2021-22,G,Connecticut,Big East,6,11,1.8,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.0
9771,Bobby Hurley,FR,2021-22,G,Arizona State,Pac-12,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9772,George Hyland,FR,2021-22,F,Manhattan,MAAC,1,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9773,Anthony Iglesia,JR,2021-22,G,Washington,Pac-12,2,2,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9774,Anthony Iglesia,SR,2022-23,G,Washington,Pac-12,2,2,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9775,Tariq Ingraham,SO,2021-22,F,Wake Forest,ACC,1,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9776,Ryan Isaacson,JR,2022-23,F,Merrimack,NEC,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9777,Steven Izzo,SR,2022-23,G,Michigan State,Big Ten,5,6,1.2,0.0,0.6,0.0,0.4,0.0,0.2,0.0,0.4,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0
9778,Steven Izzo,JR,2021-22,G,Michigan State,Big Ten,8,8,1.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
9779,Alex Jackson,SR,2022-23,G,Loyola (MD),Patriot,4,7,1.8,0.0,0.8,0.0,0.5,0.0,0.3,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.5,0.0
9780,Alex Jackson,JR,2021-22,G,Loyola (MD),Patriot,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.0
9781,Antwon Jackson,JR,2022-23,F,Arkansas State,Sun Belt,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9782,Jordan Jackson,FR,2021-22,G,Florida A&M,SWAC,2,3,1.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
9784,Ishaan Jagiasi,SR,2022-23,G,Penn State,Big Ten,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
9785,Trey James,SO,2022-23,F,Robert Morris,Horizon,7,31,4.4,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.3,0.7,0.0,0.1,0.6,0.4,1.1,0.0
9786,Zac Jennings,JR,2022-23,G,Bellarmine,A-Sun,3,16,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.0,0.3,0.0,0.0
9787,Jacob Jennissen,SO,2021-22,C,Colorado State,MWC,5,6,1.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0
9789,Kobe Jerome,FR,2022-23,G,UC Riverside,Big West,3,9,3.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9790,Robert Jeter,JR,2022-23,G,Western Illinois,Summit,4,14,3.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
9791,Max Johns,SR,2022-23,G,Duke,ACC,4,13,3.3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.0
9792,Andre Johnson,FR,2022-23,G,Connecticut,Big East,6,7,1.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9793,Avaughn Johnson,FR,2022-23,F,Jackson State,SWAC,3,7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.7,0.7,0.0
9794,Camden Johnson,SO,2022-23,G,Virginia Tech,ACC,6,21,3.5,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.7,0.0,0.0,0.2,0.3,0.0
9796,Keyontae Johnson,SR,2021-22,F,Florida,SEC,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9797,Cooper Jones,FR,2022-23,G,Old Dominion,Sun Belt,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
9798,Patrick Jones,JR,2022-23,G,Maryland-Baltimore County,AEC,2,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0
9799,Phil Jones,FR,2022-23,G,Saint Louis,A-10,1,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9800,Solo Jones,FR,2022-23,F,Air Force,MWC,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9801,Paul Jordan,FR,2022-23,F,Pepperdine,WCC,6,11,1.8,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0
9802,Olugbemi Joseph,SO,2022-23,G,Towson,CAA,3,2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9803,Danilo Jovanovich,FR,2022-23,F,Miami (FL),ACC,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9804,Jack Jubenville,FR,2022-23,G,Middle Tennessee,CUSA,3,6,2.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.7,0.0
9805,Joel Kabimba,JR,2021-22,F,George Mason,A-10,4,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.5,0.3,0.0
9806,Cade Kandolin,FR,2022-23,G,South Dakota,Summit,1,10,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9807,Brett Karkus,SO,2022-23,G,Maryland,Big Ten,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9808,Brett Karkus,FR,2021-22,G,Maryland,Big Ten,2,3,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9809,Michael Katsock,SO,2022-23,F,Davidson,A-10,3,4,1.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
9811,KJ Keatts,FR,2022-23,G,NC State,ACC,6,11,1.8,0.0,0.3,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.5,0.3,0.0
9812,Alec Kegler,SO,2022-23,G,Tennessee,SEC,2,3,1.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
9813,Yaya Keita,SO,2022-23,F,Oklahoma,Big 12,2,3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9814,Cohen Kellogg,FR,2022-23,G,Wofford,Southern,3,5,1.7,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
9815,Brenden Kelly,SO,2021-22,G,East Carolina,AAC,2,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9816,John Kelly,FR,2021-22,F,Massachusetts,A-10,2,2,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9817,Matt Kelly,SO,2022-23,G,Clemson,ACC,2,3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
9818,Michael Kennedy,SR,2022-23,F,Marquette,Big East,6,6,1.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.2,0.2,0.0
9819,Michael Kennedy,SO,2021-22,F,Marquette,Big East,4,5,1.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
9820,Andrew Kenny,SR,2022-23,F,Boston College,ACC,1,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9821,Joey Kern,SR,2021-22,G,Minnesota,Big Ten,2,3,1.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
9822,Prakash Ketterhagen,SO,2022-23,G,Eastern Michigan,MAC,4,6,1.5,0.0,0.5,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0
9823,Timmy Kiggins,JR,2021-22,G,Bryant,NEC,10,13,1.3,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.1,0.1,0.4,0.5,0.2,0.0,0.0,0.1,0.2,0.0
9824,Sam King,FR,2022-23,F,Purdue,Big Ten,3,5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
9825,Abe Kinrade,SR,2021-22,F,Air Force,MWC,8,18,2.3,0.0,0.5,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.3,0.3,0.0
9826,Chase Kirkwood,SO,2022-23,G,Cincinnati,AAC,5,7,1.4,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
9827,Alex Klatsky,SO,2021-22,G,Florida,SEC,7,9,1.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
9828,Owen Kmety,FR,2022-23,F,Wake Forest,ACC,3,5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
