Stars,Position,Name,Class,Ht,Wt,Previous School,New School,Season,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM,MPG,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
4.0,PG,Austin Crowley,RS SO,6-5,195,Ole Miss,Southern Miss,2021-22,Mississippi,SEC,31,555,11.1,0.49,0.47,0.6,11.3,5.8,28.0,1.8,1.4,21.7,18.8,170,94.6,104.3,0.2,0.6,0.9,-0.5,0.8,0.3,17.9,1.9,4.8,1.1,2.6,0.7,2.1,0.4,0.5,0.1,1.6,1.7,2.5,0.5,0.2,1.4,1.5,4.9
2.0,PG,Nelly Cummings,RSSR,6-0,190,Colgate,Pittsburgh,2022-23,Pittsburgh,ACC,36,1162,14.0,0.544,0.502,1.1,7.6,4.5,27.8,1.4,0.1,17.5,19.7,439,110.8,108.2,2.2,1.0,3.2,1.4,0.2,1.6,32.3,3.8,9.2,2.1,4.5,1.7,4.8,1.9,2.1,0.3,2.3,2.6,4.8,0.8,0.0,2.2,2.3,11.1
2.0,PG,Nelly Cummings,RSSR,6-0,190,Colgate,Pittsburgh,2021-22,Colgate,Patriot,32,1032,15.4,0.511,0.461,2.1,8.4,5.4,19.9,2.1,0.0,13.9,27.0,468,103.2,103.1,1.7,1.3,3.0,-1.0,-2.1,-3.1,32.3,4.8,12.5,2.9,7.2,1.9,5.4,3.1,3.8,0.6,2.5,3.0,3.4,1.1,0.0,2.3,2.1,14.7
4.0,PG,Andre Curbelo,RS FR,6-1,175,Illinois,St. John's,2022-23,St. John's (NY),Big East,26,711,13.9,0.46799999999999997,0.445,2.4,8.9,5.6,27.5,4.0,0.8,20.6,21.7,274,94.3,100.6,0.2,1.1,1.4,-0.8,2.5,1.7,27.3,4.0,9.4,3.6,8.1,0.4,1.3,1.2,1.7,0.6,2.2,2.8,4.3,2.0,0.2,2.7,2.0,9.6
2.0,PG,Kamdyn Curfman,RS SO,6-1,186,VMI,Marshall,2022-23,Marshall,Sun Belt,32,1130,12.2,0.586,0.573,1.5,5.5,3.5,12.9,1.7,0.0,14.9,15.3,346,114.3,104.9,1.8,1.3,3.2,1.1,-0.3,0.8,35.3,3.7,9.3,0.5,1.3,3.2,8.0,0.9,1.1,0.5,1.9,2.4,3.0,1.1,0.0,1.7,1.6,11.5
2.0,PG,Kamdyn Curfman,RS SO,6-1,186,VMI,Marshall,2021-22,Virginia Military Institute,Southern,32,1132,17.0,0.586,0.5710000000000001,1.5,7.7,4.8,13.1,1.3,0.1,8.4,21.2,450,117.2,111.5,2.9,0.5,3.4,2.5,-2.7,-0.1,35.4,5.3,12.5,1.7,3.3,3.6,9.3,1.3,1.6,0.4,2.7,3.1,2.4,0.8,0.0,1.2,1.4,15.6
2.0,C,Mihai Carcoana,RS FR,-11,240,Toledo,South Dakota,2021-22,Toledo,MAC,32,180,14.7,0.485,0.455,15.2,22.2,18.9,3.6,0.3,4.2,14.3,21.1,70,103.7,96.0,0.3,0.3,0.6,-4.6,-1.3,-5.9,5.6,0.8,1.8,0.8,1.5,0.0,0.3,0.4,0.7,0.8,1.3,2.0,0.1,0.0,0.2,0.3,1.2,2.0
4.0,PF,Dain Dainja,RS FR,6-9,270,Baylor,Illinois,2022-23,Illinois,Big Ten,33,678,24.2,0.62,0.636,11.4,19.0,15.3,5.4,2.1,5.7,16.4,22.3,293,113.9,93.1,1.6,1.5,3.2,2.9,3.2,6.1,20.5,4.0,6.2,4.0,6.2,0.0,0.0,1.6,3.1,2.0,3.5,5.5,0.5,0.8,1.2,1.5,1.9,9.5
2.0,PG,Keishawn Davidson,RS SO,6-2,175,Tennessee Tech,Belmont,2022-23,Belmont,MVC,26,707,13.1,0.51,0.485,1.9,8.0,5.0,28.0,1.8,0.0,20.0,19.0,255,103.9,108.6,0.9,0.6,1.5,-0.1,-1.6,-1.8,27.2,3.2,7.5,2.2,4.7,1.0,2.8,0.8,1.0,0.4,1.9,2.3,4.4,0.8,0.0,2.0,1.0,8.2
2.0,PG,Keishawn Davidson,RS SO,6-2,175,Tennessee Tech,Belmont,2021-22,Tennessee Tech,OVC,32,1030,15.2,0.54,0.498,3.0,9.3,6.1,22.7,1.3,0.3,13.2,16.9,360,116.3,109.5,2.2,0.6,2.9,0.3,-1.9,-1.6,32.2,3.6,8.8,2.1,5.0,1.5,3.8,1.7,1.8,0.9,2.7,3.6,4.3,0.7,0.1,1.5,1.3,10.4
2.0,SG,Amari Davis,RS SO,6-2,175,Missouri,Wright State,2022-23,Wright State,Horizon,32,633,14.3,0.47600000000000003,0.436,3.6,13.3,8.7,8.1,2.2,1.2,9.2,24.6,258,99.3,100.8,0.6,1.0,1.5,-4.2,-0.7,-4.9,19.8,3.5,8.0,3.4,7.6,0.0,0.4,1.6,2.0,0.6,2.4,3.0,0.9,0.8,0.2,0.9,2.2,8.5
2.0,SG,Amari Davis,RS SO,6-2,175,Missouri,Wright State,2021-22,Missouri,SEC,32,870,11.5,0.494,0.446,3.8,6.6,5.2,8.3,1.8,0.4,12.0,19.5,270,101.3,110.0,0.9,0.5,1.4,-0.8,-0.1,-1.0,27.2,3.4,8.1,3.1,6.7,0.3,1.4,1.8,2.2,0.9,1.5,2.4,1.1,0.8,0.1,1.3,2.0,9.0
2.0,PG,Brent Davis,RS FR,6-3,190,The Citadel,Chicago State,2022-23,Chicago State,Ind,31,800,10.2,0.504,0.48100000000000004,4.8,10.1,7.5,7.7,2.2,1.4,14.7,15.6,206,103.9,110.6,0.7,0.5,1.2,-3.4,-1.2,-4.5,25.8,2.3,6.0,1.1,2.1,1.2,3.8,1.0,1.6,1.1,2.2,3.3,1.0,0.9,0.3,1.2,3.0,6.8
2.0,PG,Brent Davis,RS FR,6-3,190,The Citadel,Chicago State,2021-22,The Citadel,Southern,29,505,11.3,0.474,0.43,4.2,12.4,8.4,14.0,1.7,0.4,12.6,18.1,162,101.6,108.4,0.5,0.4,0.9,-3.2,-1.1,-4.3,17.4,1.7,4.7,1.1,2.3,0.6,2.3,1.2,1.8,0.7,2.0,2.7,1.4,0.5,0.1,0.8,1.6,5.2
2.0,SG,Dashawn Davis,RS SO,6-2,180,Oregon State,Mississippi State,2022-23,Mississippi State,SEC,31,916,13.2,0.501,0.46,1.9,5.6,3.7,24.1,3.5,0.1,17.3,18.2,280,103.6,96.7,1.0,1.8,2.8,0.4,3.8,4.2,29.5,2.9,7.6,1.7,4.1,1.2,3.5,1.7,2.2,0.5,1.4,1.9,3.5,1.7,0.0,1.8,2.0,8.7
2.0,SG,Dashawn Davis,RS SO,6-2,180,Oregon State,Mississippi State,2021-22,Oregon State,Pac-12,27,874,16.0,0.494,0.474,2.3,9.5,5.8,34.5,2.6,0.3,18.2,21.6,339,100.8,115.6,1.0,0.0,1.1,1.6,-1.4,0.1,32.4,4.6,10.0,4.2,8.2,0.3,1.8,1.4,2.1,0.6,2.5,3.1,5.5,1.4,0.1,2.4,1.8,10.9
4.0,SG,Dre Davis,RS FR,6-6,212,Louisville,Seton Hall,2021-22,Louisville,ACC,30,600,13.8,0.493,0.455,7.5,9.5,8.5,8.8,1.7,2.8,15.4,22.9,220,97.0,105.4,0.5,0.6,1.1,-0.3,1.0,0.7,20.0,2.8,6.6,2.5,4.9,0.4,1.8,1.4,1.8,1.4,1.7,3.0,0.8,0.6,0.5,1.4,2.1,7.4
2.0,PG,Elijah Davis,FR,6-0,175,Mississippi Valley State,Walters State Community College,2021-22,Mississippi Valley State,SWAC,22,667,5.9,0.39899999999999997,0.39899999999999997,1.3,8.3,4.4,20.7,2.2,0.3,25.9,11.8,122,79.1,114.7,-0.5,0.1,-0.4,-6.4,-2.8,-9.2,30.3,1.8,4.5,1.7,4.1,0.0,0.4,0.8,2.0,0.4,2.0,2.5,3.3,1.2,0.1,1.9,2.0,4.4
3.0,PF,Javian Davis,RS JR,6-9,265,Mississippi State,UAB,2022-23,UAB,CUSA,39,607,18.6,0.598,0.561,11.5,17.2,14.4,8.0,0.8,1.6,15.1,18.7,247,120.6,100.3,1.6,1.0,2.6,0.6,0.6,1.2,15.6,2.1,3.8,2.1,3.8,0.0,0.0,2.0,3.0,1.6,2.5,4.2,0.7,0.2,0.2,0.9,2.2,6.2
2.0,PF,Jemal Davis,SO,6-9,200,South Carolina State,Florida SouthWestern State College,2021-22,South Carolina State,MEAC,31,781,13.5,0.46399999999999997,0.42,9.2,10.4,9.8,4.4,1.5,6.4,15.2,21.2,281,95.3,98.9,0.4,1.3,1.7,-2.9,-0.6,-3.5,25.2,3.4,8.5,3.2,7.3,0.3,1.2,2.3,3.4,2.5,2.4,4.8,0.5,0.7,1.4,1.8,2.6,9.4
4.0,PG,Kendric Davis,RS JR,6-0,180,SMU,Memphis,2022-23,Memphis,AAC,34,1187,24.2,0.551,0.473,1.8,9.7,6.0,30.1,3.1,0.6,13.5,31.9,750,114.2,101.3,4.0,1.8,5.8,5.9,1.8,7.7,34.9,6.7,16.2,4.8,10.7,1.9,5.5,6.6,7.7,0.5,3.2,3.7,5.4,2.0,0.2,3.1,1.9,21.9
4.0,PG,Kendric Davis,RS JR,6-0,180,SMU,Memphis,2021-22,Southern Methodist,AAC,32,1107,23.8,0.603,0.531,1.7,9.5,5.9,28.0,2.5,0.3,14.3,27.7,611,118.9,99.1,4.2,1.8,5.9,5.5,1.9,7.4,34.6,5.8,13.1,3.3,6.6,2.4,6.5,5.5,6.4,0.5,3.3,3.8,4.4,1.5,0.1,2.7,2.1,19.4
2.0,SF,Kyndall Davis,SO,6-5,200,LIU,Panola College,2021-22,Long Island University,NEC,29,777,13.8,0.494,0.47200000000000003,5.1,9.2,7.1,16.5,2.7,3.8,17.0,18.8,261,98.5,101.2,0.6,1.1,1.7,-1.8,-0.3,-2.0,26.8,3.3,8.0,2.4,4.5,0.9,3.5,1.2,1.9,1.3,2.4,3.7,2.4,1.3,0.9,1.8,2.1,8.8
2.0,SG,Tyreese Davis,RS JR,6-6,210,Jacksonville,Eastern Washington,2022-23,Eastern Washington,Big Sky,31,874,16.4,0.625,0.584,3.7,12.9,8.7,21.2,1.5,0.7,22.4,18.9,334,114.3,106.6,1.9,0.9,2.8,1.4,-0.4,1.0,28.2,3.5,6.7,2.5,4.5,1.0,2.3,2.2,2.7,0.8,3.3,4.1,3.4,0.7,0.2,2.3,1.6,10.0
2.0,SG,Tyreese Davis,RS JR,6-6,210,Jacksonville,Eastern Washington,2021-22,Jacksonville,A-Sun,29,827,15.9,0.61,0.58,3.5,16.3,10.0,9.2,2.1,1.4,12.4,14.3,220,123.3,94.9,1.8,1.7,3.5,0.0,1.3,1.4,28.5,2.6,5.6,1.3,2.5,1.3,3.1,1.6,2.1,0.8,3.8,4.6,1.4,0.9,0.3,0.9,2.0,8.0
4.0,PG,Al-Amir Dawes,RS SO,6-2,180,Clemson,Seton Hall,2022-23,Seton Hall,Big East,33,1036,12.9,0.535,0.501,1.4,8.2,4.8,11.5,2.0,0.4,14.5,22.4,373,102.7,101.9,1.2,1.5,2.7,1.6,0.8,2.5,31.4,4.2,10.7,1.8,4.5,2.4,6.2,1.9,2.3,0.4,2.2,2.6,1.7,1.1,0.1,2.0,1.9,12.6
4.0,PG,Al-Amir Dawes,RS SO,6-2,180,Clemson,Seton Hall,2021-22,Clemson,ACC,33,980,15.1,0.578,0.5479999999999999,0.5,10.8,5.7,14.8,1.8,0.1,14.4,20.4,342,108.6,105.8,1.7,0.9,2.7,3.1,0.6,3.7,29.7,3.6,8.9,1.1,2.5,2.5,6.4,1.5,1.8,0.1,2.7,2.8,2.3,0.9,0.0,1.6,1.2,11.3
2.0,PG,Paris Dawson,RS FR,6-2,170,Portland State,Seattle,2022-23,Seattle,WAC,24,547,9.4,0.475,0.397,2.2,14.4,8.0,14.0,2.2,0.0,19.6,17.3,154,93.9,99.5,0.1,0.9,1.0,-3.0,1.4,-1.6,22.8,1.7,5.5,0.8,2.4,0.9,3.0,1.8,2.2,0.5,2.8,3.3,1.7,0.9,0.0,1.6,1.4,6.2
2.0,PG,Paris Dawson,RS FR,6-2,170,Portland State,Seattle,2021-22,Portland State,Big Sky,28,487,12.8,0.515,0.429,4.0,8.4,6.1,8.0,2.4,0.0,9.3,16.0,150,111.5,103.7,0.8,0.6,1.3,-2.5,-0.7,-3.1,17.4,1.5,4.3,0.9,2.1,0.6,2.2,1.7,1.9,0.6,1.3,1.9,0.8,0.8,0.0,0.5,1.4,5.4
2.0,PG,Duke Deen,RS FR,5-8,160,Troy,Bradley,2022-23,Bradley,MVC,35,914,12.7,0.52,0.49200000000000005,0.5,10.5,5.6,20.1,2.1,0.4,17.0,22.4,335,101.7,98.9,1.0,1.6,2.6,-0.2,0.6,0.4,26.1,3.1,8.4,1.1,2.9,2.0,5.6,1.3,1.6,0.1,2.3,2.4,2.8,0.9,0.1,1.9,2.4,9.6
2.0,PG,Duke Deen,RS FR,5-8,160,Troy,Bradley,2021-22,Troy,Sun Belt,30,709,14.5,0.53,0.48700000000000004,1.9,9.6,5.8,27.5,2.4,0.2,18.2,22.0,280,105.3,97.5,1.1,1.2,2.4,0.6,-0.6,0.0,23.6,2.7,7.5,0.9,2.0,1.9,5.5,1.7,2.1,0.4,2.0,2.4,3.1,1.0,0.0,1.9,1.9,9.0
4.0,SF,Jaiden Delaire,SR,6-9,215,Stanford,San Diego,2021-22,Stanford,Pac-12,32,756,14.4,0.511,0.467,6.5,13.7,10.1,10.1,1.6,1.9,17.9,26.0,305,97.5,104.4,0.7,0.8,1.5,1.1,0.5,1.6,23.6,3.4,7.9,2.7,5.9,0.7,2.0,2.7,4.1,1.3,2.7,4.0,1.1,0.6,0.4,2.2,1.8,10.1
2.0,SG,Dexter Dennis,SR,6-5,210,Wichita State,Texas A&M,2022-23,Texas A&M,SEC,34,976,15.2,0.515,0.473,5.5,17.6,11.6,8.8,1.6,2.9,9.6,17.8,307,114.2,99.5,1.8,1.6,3.4,3.4,2.6,5.9,28.7,3.1,8.0,1.9,3.9,1.3,4.2,1.9,2.4,1.3,4.4,5.7,1.2,0.8,0.6,1.0,1.9,9.5
2.0,SG,Dexter Dennis,SR,6-5,210,Wichita State,Texas A&M,2021-22,Wichita State,AAC,27,841,12.3,0.48700000000000004,0.439,5.2,12.9,9.0,10.1,1.7,3.2,14.0,16.3,230,103.0,99.6,0.8,1.3,2.1,0.4,2.1,2.5,31.1,2.7,7.6,1.4,3.2,1.3,4.4,1.8,2.3,1.5,3.5,5.0,1.6,0.9,0.9,1.4,2.1,8.4
2.0,PG,Nazim Derry,RS JR,6-2,160,Goldey–Beacom,New Hampshire,2022-23,New Hampshire,AEC,25,404,8.6,0.46299999999999997,0.45799999999999996,2.9,7.8,5.2,11.3,0.8,0.0,11.5,20.4,120,93.9,107.7,0.1,0.4,0.5,-2.5,-2.3,-4.8,16.2,1.9,5.2,0.8,1.7,1.0,3.6,0.3,0.6,0.4,1.1,1.5,0.8,0.2,0.0,0.7,1.1,5.1
4.0,SG,Shane Dezonie,RS FR,6-5,215,Vanderbilt,Temple,2021-22,Vanderbilt,SEC,35,387,7.8,0.599,0.5710000000000001,3.0,14.0,8.4,11.6,1.8,0.3,32.0,13.6,87,92.6,100.8,0.1,0.6,0.6,-2.7,2.1,-0.6,11.1,0.8,1.8,0.4,1.1,0.4,0.7,0.3,0.4,0.3,1.3,1.6,0.7,0.3,0.0,0.9,1.3,2.4
4.0,PG,Hassan Diarra,RS FR,6-2,190,Texas A&M,Connecticut,2022-23,Connecticut,Big East,36,455,7.9,0.37799999999999995,0.34299999999999997,3.1,8.9,6.1,22.7,3.6,1.8,27.4,15.0,109,86.8,94.3,-0.2,1.0,0.8,-2.3,5.1,2.8,12.6,0.7,2.3,0.5,1.3,0.2,1.0,0.5,1.0,0.3,1.0,1.3,1.8,0.8,0.2,1.1,1.2,2.1
4.0,PG,Hassan Diarra,RS FR,6-2,190,Texas A&M,Connecticut,2021-22,Texas A&M,SEC,40,614,13.4,0.498,0.452,1.3,12.1,6.7,17.8,2.7,1.5,17.4,24.3,237,98.1,97.6,0.5,1.1,1.6,-0.3,1.9,1.6,15.4,2.0,5.3,1.1,2.7,0.9,2.6,1.4,2.0,0.2,1.6,1.8,1.4,0.7,0.2,1.3,1.4,6.2
2.0,SG,Ali Abdou Dibba,RS FR,6-4,185,Chicago State,Abilene Christian,2022-23,Abilene Christian,WAC,30,619,16.8,0.516,0.48,5.6,13.4,9.2,7.4,2.6,0.6,10.8,25.1,260,102.6,101.6,0.8,0.9,1.7,0.1,-1.8,-1.7,20.6,3.9,8.2,3.8,7.6,0.1,0.7,1.7,2.3,1.0,2.1,3.1,0.7,0.9,0.1,1.1,1.1,9.6
2.0,PG,Ebrima Dibba,RS JR,6-6,202,Coastal Carolina,South Carolina,2021-22,Coastal Carolina,Sun Belt,32,1060,14.1,0.557,0.48700000000000004,2.1,13.1,7.8,28.5,2.3,0.0,28.2,15.3,325,106.1,97.6,1.4,1.8,3.3,-1.9,0.9,-1.0,33.1,2.7,5.8,2.3,4.8,0.3,1.0,2.4,3.0,0.6,4.2,4.8,5.4,1.3,0.0,2.8,1.7,8.1
2.0,SG,Quentin Diboundje,RS FR,6-5,217,Tennessee,East Carolina,2022-23,East Carolina,AAC,30,592,10.7,0.504,0.452,2.6,6.8,4.6,10.3,0.8,0.7,11.3,19.9,196,105.1,110.3,0.7,0.4,1.1,-0.2,-0.9,-1.1,19.7,2.1,5.9,1.0,2.6,1.1,3.4,1.7,2.3,0.5,1.2,1.6,1.0,0.3,0.1,0.9,1.3,7.1
2.0,PF,Kobe Dickson,SR,6-9,235,Cornell,Howard,2022-23,Howard,MEAC,31,450,11.4,0.615,0.6,9.7,7.6,8.6,16.3,0.4,1.7,29.7,18.6,162,101.5,107.8,0.4,0.4,0.8,-3.5,-1.7,-5.2,14.5,1.9,3.2,1.9,3.1,0.0,0.2,1.0,1.5,1.2,1.0,2.2,1.3,0.1,0.2,1.7,2.1,4.9
2.0,PF,Kobe Dickson,SR,6-9,235,Cornell,Howard,2021-22,Cornell,Ivy,26,493,13.8,0.537,0.504,7.1,18.9,13.2,24.3,0.9,5.6,29.1,19.5,188,98.2,101.0,0.4,0.7,1.1,-3.2,0.7,-2.5,19.0,2.1,4.3,2.0,3.8,0.2,0.5,1.5,2.3,1.2,3.4,4.6,2.7,0.3,0.9,2.2,2.5,5.8
4.0,PG,Rahsool Diggins,RS FR,6-2,175,Connecticut,Massachusetts,2022-23,Massachusetts,A-10,26,458,7.2,0.415,0.418,2.1,6.0,4.0,25.8,2.3,0.3,20.7,19.2,135,86.1,105.9,-0.2,0.5,0.3,-3.6,0.1,-3.4,17.6,1.8,5.2,1.0,2.6,0.8,2.6,0.3,1.0,0.3,0.9,1.3,2.4,0.7,0.0,1.5,1.6,4.7
2.0,C,Lewis Djonkam,RSSR,6-9,245,Radford,Morgan State,2022-23,Morgan State,MEAC,31,660,14.8,0.541,0.5429999999999999,8.0,9.6,8.8,10.1,2.5,2.4,14.4,18.8,236,106.1,99.1,0.9,1.1,2.0,-3.3,-0.1,-3.3,21.3,3.5,6.4,3.5,6.4,0.0,0.1,0.9,1.9,1.5,1.8,3.4,1.1,1.0,0.5,1.2,3.3,7.9
2.0,C,Lewis Djonkam,RSSR,6-9,245,Radford,Morgan State,2021-22,Radford,Big South,27,409,15.8,0.62,0.629,9.6,7.6,8.7,7.4,1.2,2.1,13.9,15.9,127,119.2,106.0,0.9,0.4,1.3,-1.1,-0.4,-1.4,15.1,2.1,3.3,2.1,3.3,0.0,0.0,0.7,1.3,1.3,0.9,2.1,0.5,0.3,0.3,0.6,2.4,4.9
2.0,PG,Marcus Dockery,RS FR,6-2,180,Maryland,Howard,2022-23,Howard,MEAC,31,694,16.8,0.627,0.611,2.4,9.9,6.2,8.9,1.8,0.3,11.5,18.6,253,122.0,105.1,1.7,0.8,2.5,2.9,-1.1,1.8,22.4,3.3,7.1,1.1,2.1,2.2,5.0,0.9,1.2,0.5,1.9,2.4,1.0,0.7,0.1,1.0,0.5,9.6
2.0,PF,Jarvis Doles,RSSR,6-8,210,Albany,UMBC,2022-23,Maryland-Baltimore County,AEC,32,668,17.3,0.528,0.5,7.5,17.6,12.5,9.8,1.6,2.5,12.1,22.2,264,106.9,106.0,1.1,0.7,1.8,-0.7,-1.6,-2.3,20.9,3.3,7.1,2.8,5.3,0.5,1.8,1.3,1.8,1.4,3.1,4.5,1.1,0.6,0.5,1.1,2.0,8.4
2.0,PF,Jarvis Doles,RSSR,6-8,210,Albany,UMBC,2021-22,Albany (NY),AEC,31,663,10.4,0.467,0.439,6.1,16.2,10.9,3.0,1.6,0.6,14.7,21.3,201,90.5,102.4,0.0,0.9,0.9,-3.4,-1.4,-4.8,21.4,2.5,6.6,1.7,4.1,0.8,2.5,1.0,1.5,1.1,2.7,3.8,0.3,0.5,0.1,1.3,1.8,6.8
2.0,SG,Caleb Donaldson,RS SO,6-4,200,St. Cloud State,Eastern Illinois,2022-23,Eastern Illinois,OVC,31,1000,9.5,0.501,0.491,0.9,7.4,4.1,19.3,1.2,0.7,19.1,16.2,274,94.7,108.9,0.3,0.8,1.1,-4.0,-2.8,-6.9,32.3,3.5,7.3,3.2,6.0,0.3,1.3,1.3,2.4,0.3,2.1,2.4,3.3,0.7,0.2,2.0,1.2,8.5
2.0,SG,Travonta Doolittle,SR,6-4,179,Arkansas–Pine Bluff,Mid-America Christian University,2021-22,Arkansas-Pine Bluff,SWAC,27,411,7.4,0.49700000000000005,0.495,2.2,6.8,4.4,4.6,1.4,0.5,13.7,14.6,90,92.7,118.5,0.1,-0.1,0.0,-2.9,-4.7,-7.5,15.2,1.4,3.5,0.7,1.3,0.7,2.2,0.3,0.5,0.3,0.8,1.1,0.3,0.4,0.1,0.6,0.7,3.7
3.0,SG,Gabe Dorsey,RS FR,6-6,215,Vanderbilt,William & Mary,2022-23,William & Mary,CAA,25,718,15.5,0.638,0.633,3.3,9.6,6.4,4.5,1.8,1.4,12.3,18.0,224,117.2,110.1,1.5,0.5,2.0,3.2,-1.6,1.6,28.7,3.7,8.3,0.7,1.4,3.0,6.8,0.4,0.5,0.8,2.2,3.0,0.6,0.8,0.4,1.2,2.4,10.9
2.0,PG,Shaun Doss,RSSR,6-5,185,SIUE,Arkansas–Pine Bluff,2022-23,Arkansas-Pine Bluff,SWAC,31,1129,17.4,0.5329999999999999,0.45,4.5,10.1,7.2,14.7,2.2,1.8,13.5,25.8,523,105.9,100.0,2.0,1.8,3.8,1.1,-1.0,0.1,36.4,5.5,13.3,4.5,10.3,1.0,2.9,5.7,7.0,1.5,3.1,4.6,2.2,1.5,0.6,2.6,2.4,17.7
2.0,PG,Shaun Doss,RSSR,6-5,185,SIUE,Arkansas–Pine Bluff,2021-22,Southern Illinois-Edwardsville,OVC,32,1019,15.8,0.515,0.469,6.9,11.6,9.1,10.2,1.9,1.5,12.6,20.7,371,107.4,103.3,1.7,1.2,2.9,0.1,-1.3,-1.2,31.9,4.3,10.1,3.3,7.1,0.9,3.0,2.6,3.4,2.0,3.2,5.2,1.6,1.1,0.4,1.7,2.0,12.0
2.0,SF,Fousseyni Drame,RS SO,6-7,200,Saint Peter's,La Salle,2022-23,La Salle,A-10,34,887,14.9,0.488,0.467,8.5,14.4,11.4,5.7,2.2,3.3,11.3,19.5,294,102.9,104.3,0.9,1.1,2.0,-0.9,0.3,-0.6,26.1,3.4,7.9,2.8,5.7,0.6,2.3,1.4,2.2,2.0,3.3,5.3,0.7,1.0,0.8,1.1,2.9,8.8
2.0,SF,Fousseyni Drame,RS SO,6-7,200,Saint Peter's,La Salle,2021-22,Saint Peter's,MAAC,33,749,17.3,0.602,0.59,9.7,23.0,16.4,6.6,1.4,2.9,15.7,15.8,226,115.4,91.9,1.5,1.7,3.2,-0.3,1.5,1.2,22.7,2.7,4.9,2.3,3.9,0.4,1.0,1.3,2.0,1.9,4.5,6.4,0.7,0.5,0.5,1.1,2.9,7.0
2.0,SF,Hassan Drame,RS SO,6-7,200,Saint Peter's,La Salle,2022-23,La Salle,A-10,34,746,12.2,0.461,0.43700000000000006,7.9,14.0,10.9,6.4,2.6,2.0,12.6,18.1,221,98.5,104.4,0.5,0.9,1.4,-1.5,0.3,-1.2,21.9,2.3,6.3,1.4,3.5,0.9,2.8,0.9,1.3,1.6,2.7,4.3,0.7,1.0,0.4,1.0,2.6,6.4
2.0,SF,Hassan Drame,RS SO,6-7,200,Saint Peter's,La Salle,2021-22,Saint Peter's,MAAC,34,724,15.4,0.5660000000000001,0.529,11.0,17.6,14.3,7.6,2.4,2.1,19.5,16.1,214,107.9,92.5,1.0,1.6,2.6,-0.4,2.3,1.9,21.3,2.3,4.5,2.0,3.8,0.3,0.8,1.2,1.7,2.0,3.3,5.3,0.8,0.9,0.4,1.3,2.9,6.0
2.0,PG,Devon Dunn,RS SO,6-1,180,Fairleigh Dickinson,Campbell,2021-22,Fairleigh Dickinson,NEC,23,646,9.3,0.47600000000000003,0.447,2.0,6.3,4.1,14.4,1.5,0.5,15.9,21.7,217,92.3,116.9,0.1,-0.1,0.1,-2.5,-4.3,-6.8,28.1,3.3,9.5,1.5,3.6,1.8,5.9,1.3,1.7,0.5,1.5,2.0,2.0,0.7,0.1,2.0,1.9,9.8
2.0,C,Oluwasegun Durosinmi,RS FR,6-9,235,St. Bonaventure,Northern Illinois,2022-23,Northern Illinois,MAC,29,312,7.4,0.439,0.358,13.0,17.1,15.1,0.5,1.8,8.3,29.1,16.6,78,80.9,100.7,-0.3,0.5,0.2,-9.7,1.0,-8.7,10.8,0.7,1.8,0.7,1.8,0.0,0.0,0.9,1.4,1.2,1.7,2.9,0.0,0.3,0.8,1.0,2.8,2.2
3.0,C,Michael Durr,SR,7-0,250,Indiana,UCF,2021-22,Indiana,Big Ten,30,212,7.1,0.485,0.382,5.7,11.1,8.5,11.4,0.8,3.9,24.4,15.1,53,93.0,100.7,0.0,0.3,0.4,-4.2,3.3,-0.9,7.1,0.4,1.1,0.4,1.0,0.0,0.1,0.6,0.9,0.3,0.7,1.0,0.5,0.1,0.2,0.5,1.3,1.5
3.5,SF,Sean Durugordon,RS FR,6-5,217,Missouri,Austin Peay,2022-23,Austin Peay,A-Sun,27,765,17.7,0.49,0.45299999999999996,9.6,16.6,12.9,7.2,1.5,1.5,8.6,25.5,322,104.8,110.0,1.2,0.5,1.7,1.4,-2.9,-1.5,28.3,4.5,11.3,3.2,7.1,1.3,4.2,2.1,2.8,2.4,3.6,6.0,0.9,0.7,0.4,1.2,1.6,12.4
2.0,SG,Tyree Eady,RSSR,6-5,215,North Dakota State,North Texas,2022-23,North Texas,CUSA,38,784,8.6,0.525,0.527,5.0,12.3,8.7,8.3,1.3,0.3,21.2,11.4,136,101.6,97.5,0.5,1.5,1.9,0.0,1.8,1.8,20.6,1.2,2.9,0.6,1.1,0.6,1.9,0.3,0.6,0.8,2.0,2.8,0.8,0.4,0.1,0.9,1.0,3.4
2.0,SG,Tyree Eady,RSSR,6-5,215,North Dakota State,North Texas,2021-22,North Dakota State,Summit,32,1052,15.3,0.5670000000000001,0.531,4.0,13.1,8.8,13.6,1.8,1.1,16.4,17.3,345,110.6,100.5,1.8,1.5,3.4,-0.4,0.9,0.5,32.9,3.8,8.1,2.7,5.3,1.1,2.8,1.8,2.2,1.1,3.9,5.0,2.4,1.0,0.4,1.8,2.0,10.3
