Rk,Player,Class,Season,Pos,School,Conf,G,MP,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
9282,Freddie Dybala,FR,2020-21,G,California Baptist,WAC,12,38,3.2,0.2,0.7,0.2,0.4,0.0,0.3,0.0,0.0,0.1,0.2,0.3,0.5,0.2,0.0,0.2,0.1,0.3
9283,Isaac Elsasser,SO,2020-21,G,Bowling Green State,MAC,12,23,1.9,0.1,0.5,0.1,0.3,0.0,0.3,0.1,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.3
9284,Davion Everett,FR,2021-22,G,Western Carolina,Southern,10,21,2.1,0.1,0.4,0.1,0.4,0.0,0.0,0.1,0.6,0.4,0.3,0.7,0.1,0.4,0.0,0.2,0.5,0.3
9285,Elochukwu Eze,SO,2020-21,C,Southern Illinois-Edwardsville,OVC,9,28,3.1,0.1,0.4,0.1,0.4,0.0,0.0,0.1,0.2,0.4,0.2,0.7,0.0,0.0,0.1,0.6,0.8,0.3
9286,Nolan Foster,SO,2020-21,C,Ohio,MAC,6,27,4.5,0.2,0.3,0.2,0.3,0.0,0.0,0.0,0.2,0.3,0.2,0.5,0.0,0.0,0.0,0.3,1.2,0.3
9287,Grant Frickenstein,FR,2020-21,G,Omaha,Summit,7,10,1.4,0.1,0.6,0.1,0.4,0.0,0.1,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3
9288,Harrison Hookfin,SR,2021-22,F,Ohio State,Big Ten,7,14,2.0,0.1,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.3
9290,Noah Hupmann,SO,2021-22,C,Northern Kentucky,Horizon,8,14,1.8,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.0,0.0,0.1,0.3,0.5,0.3
9291,George Ivory,FR,2020-21,G,Arkansas-Pine Bluff,SWAC,13,43,3.3,0.1,0.4,0.1,0.3,0.0,0.1,0.2,0.5,0.2,0.1,0.3,0.2,0.0,0.0,0.3,0.4,0.3
9292,Camden Johnson,FR,2021-22,G,Virginia Tech,ACC,10,17,1.7,0.1,0.3,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,0.1,0.3
9293,Derek Krogmann,JR,2021-22,F,Northern Iowa,MVC,8,15,1.9,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.3
9294,Derek Krogmann,FR,2020-21,F,Northern Iowa,MVC,8,18,2.3,0.1,0.8,0.1,0.8,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.1,0.0,0.1,0.0,0.0,0.3
9295,Bennett Kwiecinski,FR,2020-21,F,Siena,MAAC,9,49,5.4,0.1,0.3,0.1,0.1,0.0,0.2,0.1,0.2,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.9,0.3
9296,Garrett Levesque,FR,2021-22,G,Tarleton State,WAC,9,28,3.1,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.6,0.1,0.3,0.4,0.2,0.1,0.0,0.2,0.4,0.3
9297,Chase Martin,SO,2021-22,G,Purdue,Big Ten,8,16,2.0,0.1,0.6,0.1,0.6,0.0,0.0,0.0,0.4,0.0,0.3,0.3,0.1,0.1,0.0,0.3,0.4,0.3
9298,Braden May,FR,2021-22,G,Morehead State,OVC,12,25,2.1,0.1,0.8,0.0,0.0,0.1,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.2,0.3
9299,Darius McBride,SO,2021-22,G,Southern Methodist,AAC,10,12,1.2,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.3
9300,John McBride,SO,2020-21,G,Mississippi,SEC,4,7,1.8,0.0,0.5,0.0,0.5,0.0,0.0,0.3,0.5,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.3
9302,Malcolm Miller,SO,2021-22,G,Illinois State,MVC,12,56,4.7,0.2,0.8,0.2,0.5,0.0,0.3,0.0,0.0,0.2,0.6,0.8,0.4,0.1,0.0,0.3,0.4,0.3
9303,Isaiah Minter,SO,2021-22,G,Eastern Kentucky,A-Sun,12,57,4.8,0.1,0.7,0.0,0.3,0.1,0.3,0.0,0.0,0.0,0.4,0.4,0.3,0.3,0.0,0.3,0.7,0.3
9304,Matthew Mondesir,JR,2021-22,G,Bethune-Cookman,SWAC,12,56,4.7,0.1,0.3,0.1,0.3,0.0,0.1,0.2,0.3,0.2,0.5,0.7,0.1,0.1,0.0,0.3,0.3,0.3
9305,Joshua Morgan,SO,2020-21,C,Southern California,Pac-12,7,18,2.6,0.1,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.4,0.6,0.0,0.0,0.1,0.6,0.3,0.3
9306,Haric Murray,SR,2021-22,F,Florida A&M,SWAC,7,6,0.9,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
9307,Justin Ndjock-Tadjore,FR,2021-22,G,St. Bonaventure,A-10,12,30,2.5,0.1,0.3,0.1,0.2,0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.0,0.1,0.0,0.3,0.3,0.3
9309,Cameron O'Conner,FR,2020-21,G,Longwood,Big South,11,43,3.9,0.1,0.3,0.0,0.0,0.1,0.3,0.0,0.0,0.2,0.3,0.5,0.1,0.2,0.0,0.2,0.4,0.3
9310,Ginika Ojiako,SO,2020-21,F,Virginia Tech,ACC,6,16,2.7,0.2,0.7,0.2,0.7,0.0,0.0,0.0,0.3,0.0,0.2,0.2,0.0,0.0,0.3,0.2,0.7,0.3
9311,John Olmsted,JR,2021-22,F,Arizona State,Pac-12,13,37,2.8,0.2,0.5,0.2,0.3,0.0,0.2,0.0,0.0,0.1,0.5,0.6,0.2,0.0,0.1,0.1,0.4,0.3
9313,Robby Phillips,FR,2021-22,F,Fairleigh Dickinson,NEC,9,23,2.6,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.2,0.6,0.0,0.6,0.0,0.1,0.0,0.1,0.4,0.3
9314,Colton Reed,JR,2020-21,G,Liberty,A-Sun,11,40,3.6,0.1,0.3,0.0,0.0,0.1,0.3,0.0,0.0,0.3,0.1,0.4,0.1,0.3,0.0,0.5,0.0,0.3
9315,Jacob Rice,SO,2020-21,G,Morehead State,OVC,11,17,1.5,0.1,0.3,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.3
9316,Blake Roberts,SO,2021-22,G,Southern Mississippi,CUSA,11,14,1.3,0.1,0.5,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3
9317,Carlos Rosario,FR,2020-21,F,Washington State,Pac-12,7,37,5.3,0.0,0.7,0.0,0.3,0.0,0.4,0.3,0.6,0.1,0.4,0.6,0.0,0.1,0.0,0.1,0.6,0.3
9318,Tate Ryder,SO,2021-22,G,Southern Mississippi,CUSA,12,16,1.3,0.1,0.7,0.1,0.3,0.0,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3
9319,Brendan Scanlon,FR,2021-22,G,Saint Francis (PA),NEC,7,14,2.0,0.1,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.1,0.3
9320,Ben Seidel,JR,2021-22,G,Saint Francis (PA),NEC,6,13,2.2,0.2,0.7,0.2,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3
9321,Connor Serven,FR,2020-21,F,Illinois,Big Ten,7,13,1.9,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.3,0.3
9322,K.J. Smith,SR,2020-21,G,North Carolina,ACC,9,21,2.3,0.1,0.7,0.1,0.6,0.0,0.1,0.1,0.2,0.0,0.6,0.6,0.0,0.0,0.0,0.1,0.1,0.3
9323,Pierre Sow,SR,2021-22,C,Hartford,AEC,6,9,1.5,0.2,0.7,0.2,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.3
9324,Ace Stallings,SR,2020-21,F,George Washington,A-10,4,19,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.3,0.8,0.3,0.5,0.3,0.8,1.3,0.3
9325,Jalen Stayton,FR,2020-21,F,Tennessee Tech,OVC,12,32,2.7,0.1,0.8,0.0,0.2,0.1,0.7,0.0,0.0,0.1,0.3,0.3,0.1,0.1,0.0,0.0,0.3,0.3
9326,Chauncey Sterling,SO,2021-22,G,NJIT,AEC,6,9,1.5,0.2,0.3,0.2,0.3,0.0,0.0,0.0,0.5,0.2,0.2,0.3,0.2,0.3,0.0,0.0,0.0,0.3
9327,Russell Stong,SR,2021-22,G,UCLA,Pac-12,12,22,1.8,0.1,0.3,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.3,0.3,0.3
9328,Kenny Sumpter,SR,2021-22,G,Maryland-Baltimore County,AEC,13,31,2.4,0.1,0.2,0.1,0.2,0.0,0.0,0.2,0.2,0.1,0.4,0.5,0.2,0.0,0.1,0.2,0.2,0.3
9329,Drew Swerlein,SO,2021-22,G,Dayton,A-10,11,10,0.9,0.1,0.4,0.1,0.3,0.0,0.1,0.1,0.2,0.0,0.3,0.3,0.1,0.1,0.0,0.1,0.2,0.3
9330,Josh Taylor,FR,2020-21,F,Georgia,SEC,7,19,2.7,0.1,0.6,0.1,0.6,0.0,0.0,0.0,0.0,0.4,1.1,1.6,0.0,0.1,0.1,0.6,0.7,0.3
9331,Demetrius Terry,FR,2020-21,G,Cleveland State,Horizon,21,78,3.7,0.1,0.4,0.1,0.3,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.2,0.1,0.0,0.2,1.0,0.3
9332,Malik Thomas,FR,2021-22,G,Southern California,Pac-12,9,18,2.0,0.1,0.7,0.1,0.4,0.0,0.2,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.3,0.3
9333,Malcolm Townsel,JR,2020-21,G,Holy Cross,Patriot,12,57,4.8,0.2,0.7,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.4,0.5,0.1,0.0,0.0,0.2,0.7,0.3
9334,Tautvilas Tubelis,SO,2021-22,F,Arizona,Pac-12,14,24,1.7,0.1,0.5,0.1,0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3
9335,Ben Varga,FR,2021-22,G,Virginia Tech,ACC,9,16,1.8,0.1,0.9,0.0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3
9336,Ryan Wade,JR,2021-22,G,Central Michigan,MAC,10,85,8.5,0.1,0.7,0.0,0.0,0.1,0.7,0.0,0.1,0.1,0.5,0.6,0.3,0.3,0.0,0.0,0.8,0.3
9337,Kendall Wall,SR,2020-21,F,Alabama,SEC,15,26,1.7,0.1,0.7,0.1,0.5,0.0,0.2,0.0,0.1,0.2,0.3,0.5,0.1,0.1,0.1,0.2,0.5,0.3
9338,Tyler Warner,FR,2021-22,F,George Washington,A-10,6,19,3.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,0.2,0.0,0.8,0.3
9339,Austin Washburn,JR,2020-21,G,William & Mary,CAA,4,10,2.5,0.0,0.5,0.0,0.0,0.0,0.5,0.3,0.5,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.3
9342,Mason Whittaker,FR,2021-22,F,American,Patriot,12,41,3.4,0.1,0.2,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.4,0.5,0.2,0.0,0.0,0.3,0.3,0.3
9343,Blayton Williams,JR,2021-22,G,Green Bay,Horizon,7,25,3.6,0.1,0.4,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.4,0.1,0.3
9344,Evan Wilson,FR,2021-22,G,Akron,MAC,6,14,2.3,0.2,0.7,0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.2,0.3
9345,Keenan Worthington,JR,2021-22,F,Duke,ACC,9,24,2.7,0.1,0.2,0.1,0.2,0.0,0.0,0.1,0.4,0.4,0.9,1.3,0.0,0.0,0.0,0.0,0.2,0.3
9346,John Bol Ajak,FR,2020-21,C,Syracuse,ACC,10,51,5.1,0.1,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.1,0.2,0.1,0.7,0.2
9347,Coleman Barranco,FR,2020-21,G,North Alabama,A-Sun,9,15,1.7,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2
9348,Alex Brodsky,SR,2021-22,G,Binghamton,AEC,6,13,2.2,0.0,0.8,0.0,0.5,0.0,0.3,0.2,0.3,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2
9350,Michael Brown,SO,2020-21,G,Ohio,MAC,5,10,2.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
9351,Shandon Brown,SR,2021-22,G,Niagara,MAAC,19,77,4.1,0.1,0.4,0.0,0.2,0.1,0.2,0.0,0.2,0.0,0.4,0.4,0.4,0.1,0.0,0.5,0.7,0.2
9352,Brad Calipari,SR,2020-21,G,Detroit Mercy,Horizon,6,26,4.3,0.0,0.3,0.0,0.2,0.0,0.2,0.2,0.3,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.2
9353,Christian Cevis,FR,2021-22,G,Fairfield,MAAC,6,30,5.0,0.0,0.3,0.0,0.0,0.0,0.3,0.2,0.5,0.0,0.8,0.8,0.0,0.3,0.2,0.5,0.8,0.2
9354,Kobe Clark,SO,2021-22,F,Georgetown,Big East,11,54,4.9,0.1,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.4,0.5,0.8,0.4,0.5,0.2,0.3,0.6,0.2
9355,Preston Cook,JR,2020-21,G,Auburn,SEC,9,17,1.9,0.1,0.6,0.1,0.4,0.0,0.1,0.0,0.0,0.1,0.3,0.4,0.2,0.1,0.0,0.3,0.2,0.2
9356,Ben Daugherty,JR,2021-22,G,Elon,CAA,12,31,2.6,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.5,0.0,0.1,0.3,0.3,0.2
9357,Ben Daugherty,SO,2020-21,G,Elon,CAA,9,50,5.6,0.1,0.6,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.2,0.2
9358,Devin Davis,FR,2020-21,G,Creighton,Big East,9,16,1.8,0.1,0.7,0.1,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.2
9359,Devin Davis,SO,2021-22,G,Creighton,Big East,15,18,1.2,0.1,0.3,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.2
9360,Ibrahima Diallo,SO,2020-21,F,Ohio State,Big Ten,5,10,2.0,0.0,0.4,0.0,0.4,0.0,0.0,0.2,0.8,0.6,0.2,0.8,0.0,0.0,0.2,0.0,0.0,0.2
9361,Oluwasegun Durosinmi,FR,2021-22,F,St. Bonaventure,A-10,9,36,4.0,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.2,0.1,0.8,0.9,0.2,0.0,0.3,0.2,0.8,0.2
9362,Danario Edgar,SO,2020-21,G,Prairie View,SWAC,10,27,2.7,0.1,0.5,0.1,0.4,0.0,0.1,0.0,0.0,0.1,0.6,0.7,0.1,0.3,0.0,0.2,0.4,0.2
9363,James Edwards,SR,2020-21,C,Southern,SWAC,6,27,4.5,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.3,0.2,0.7,0.8,0.2,0.0,0.3,0.3,1.8,0.2
9364,Reggie Gardner,SR,2021-22,G,Delaware,CAA,24,135,5.6,0.1,0.5,0.0,0.1,0.0,0.4,0.0,0.0,0.1,0.4,0.5,0.4,0.2,0.0,0.1,0.6,0.2
9365,Connor Gholson,JR,2020-21,G,Drake,MVC,14,35,2.5,0.0,0.4,0.0,0.2,0.0,0.2,0.2,0.2,0.1,0.3,0.4,0.1,0.1,0.0,0.1,0.1,0.2
9366,PJ Gill,JR,2021-22,G,Old Dominion,CUSA,10,18,1.8,0.0,0.4,0.0,0.3,0.0,0.1,0.2,0.6,0.1,0.2,0.3,0.0,0.1,0.0,0.0,0.1,0.2
9367,Tyler Gill,FR,2021-22,G,Towson,CAA,11,36,3.3,0.1,0.5,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.2,0.0,0.1,0.0,0.2
9368,Carter Gilmore,FR,2020-21,F,Wisconsin,Big Ten,9,17,1.9,0.1,0.6,0.1,0.1,0.0,0.4,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.2
9369,Jackson Gore,SO,2021-22,G,Wofford,Southern,6,4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
9370,Will Graves,JR,2020-21,G,Gonzaga,WCC,10,20,2.0,0.0,0.4,0.0,0.0,0.0,0.4,0.2,0.2,0.1,0.3,0.4,0.0,0.1,0.0,0.0,0.2,0.2
9371,Drew Honas,JR,2020-21,G,Kansas State,Big 12,9,12,1.3,0.1,0.7,0.1,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2
9373,Ryan Isaacson,SO,2021-22,F,Merrimack,NEC,15,40,2.7,0.1,0.6,0.1,0.2,0.0,0.4,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.0,0.1,0.5,0.2
9374,Oton Jankovic,SO,2021-22,F,Tulane,AAC,9,27,3.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.1,0.3,0.4,0.0,0.1,0.3,0.1,0.8,0.2
9375,Robert Jeter,SO,2021-22,G,Western Illinois,Summit,12,36,3.0,0.1,0.4,0.1,0.3,0.0,0.2,0.0,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.2
9376,Modestas Kancleris,FR,2021-22,F,Creighton,Big East,14,34,2.4,0.0,0.4,0.0,0.3,0.0,0.1,0.2,0.4,0.2,0.3,0.5,0.1,0.2,0.1,0.1,0.2,0.2
9377,Andrew Kenny,JR,2021-22,F,Boston College,ACC,11,30,2.7,0.0,0.4,0.0,0.1,0.0,0.3,0.2,0.2,0.1,0.5,0.5,0.1,0.0,0.0,0.0,0.2,0.2
9378,Anto Keshgegian,SR,2020-21,G,Drexel,CAA,5,6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
9379,Marlon Lestin,FR,2021-22,F,East Carolina,AAC,10,47,4.7,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.4,0.5,0.2,0.7,0.1,0.2,0.1,0.3,0.6,0.2
9380,Reagan Lundeen,SR,2021-22,F,Washington,Pac-12,6,6,1.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.2
9381,Nehemiah Mack,SR,2020-21,G,Manhattan,MAAC,13,41,3.2,0.0,0.2,0.0,0.1,0.0,0.1,0.2,0.3,0.1,0.3,0.4,0.1,0.2,0.0,0.0,0.5,0.2
9382,Sam Martin,SR,2021-22,G,Cincinnati,AAC,9,11,1.2,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.3,0.2
9383,Jonas Munson,FR,2021-22,C,Central Arkansas,A-Sun,9,21,2.3,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.4,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.2
9384,Jonas Munson,FR,2020-21,C,Central Arkansas,Southland,16,70,4.4,0.1,0.4,0.1,0.3,0.0,0.1,0.1,0.1,0.1,0.7,0.8,0.2,0.1,0.1,0.3,1.1,0.2
9385,Gethro Muscadin,FR,2020-21,F,Kansas,Big 12,12,33,2.8,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.2,0.7,0.8,0.0,0.0,0.2,0.1,0.6,0.2
9386,Daniel Nixon,FR,2021-22,F,George Washington,A-10,5,7,1.4,0.0,0.4,0.0,0.2,0.0,0.2,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.2
9387,Danny Ogele,SR,2021-22,F,Minnesota,Big Ten,13,41,3.2,0.1,0.6,0.1,0.5,0.0,0.2,0.0,0.0,0.2,0.5,0.7,0.0,0.1,0.3,0.2,0.2,0.2
9388,Oscar Okeke,SR,2020-21,C,Fairleigh Dickinson,NEC,15,56,3.7,0.1,0.3,0.1,0.3,0.0,0.0,0.1,0.5,0.4,0.4,0.8,0.1,0.0,0.3,0.1,1.2,0.2
9389,Drew Pember,SO,2020-21,F,Tennessee,SEC,10,28,2.8,0.1,0.9,0.1,0.5,0.0,0.4,0.0,0.0,0.1,0.2,0.3,0.4,0.2,0.1,0.2,0.3,0.2
9390,Quinn Pemberton,SO,2021-22,G,Boston College,ACC,6,15,2.5,0.0,0.3,0.0,0.3,0.0,0.0,0.2,0.3,0.0,0.2,0.2,0.3,0.0,0.0,0.2,0.5,0.2
9393,Trey South,FR,2020-21,G,Central Arkansas,Southland,6,17,2.8,0.0,0.5,0.0,0.3,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.2
9394,Nik Stadelman,FR,2020-21,G,Illinois State,MVC,6,15,2.5,0.0,0.8,0.0,0.2,0.0,0.7,0.2,0.8,0.0,0.3,0.3,0.5,0.0,0.0,0.2,0.2,0.2
9395,Mikal Starks,JR,2020-21,G,Georgia,SEC,18,101,5.6,0.1,0.6,0.1,0.6,0.0,0.0,0.0,0.0,0.2,0.6,0.7,0.7,0.3,0.0,0.2,0.9,0.2
9396,Jonathan Steelman,JR,2021-22,G,Wofford,Southern,10,7,0.7,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.2
9397,Christian Sutton,SR,2021-22,G,American,Patriot,9,21,2.3,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.2,0.0,0.0,0.0,0.1,0.2
9398,Kobe Tigney,FR,2020-21,G,Radford,Big South,5,11,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.2,0.4,0.6,0.0,0.0,0.0,0.2,0.4,0.2
9399,Tautvilas Tubelis,FR,2020-21,F,Arizona,Pac-12,5,9,1.8,0.0,0.4,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2
9400,Jordan Veening,JR,2020-21,F,Eastern Washington,Big Sky,5,12,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.6,0.6,0.2,0.2,0.0,0.0,0.2,0.2
9401,Travis Wagstaff,SO,2021-22,F,Utah State,MWC,12,25,2.1,0.0,0.4,0.0,0.1,0.0,0.3,0.2,0.2,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.1,0.2
9402,Zach Walker,SR,2021-22,G,Texas A&M,SEC,10,9,0.9,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.2
9403,Jackson Watson,FR,2020-21,G,Bowling Green State,MAC,5,8,1.6,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
9404,Parker Weiss,JR,2021-22,G,Iona,MAAC,19,94,4.9,0.1,0.5,0.0,0.0,0.1,0.5,0.0,0.0,0.2,0.3,0.5,0.2,0.2,0.0,0.1,0.4,0.2
9405,Jared Wulbrun,SR,2021-22,G,Purdue,Big Ten,10,20,2.0,0.0,0.2,0.0,0.1,0.0,0.1,0.2,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.1,0.2
9406,Sal Xheraj,SR,2021-22,G,Fairleigh Dickinson,NEC,10,18,1.8,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.1,0.2,0.3,0.1,0.1,0.0,0.0,0.0,0.2
9408,Jeffrey Yan,SO,2020-21,C,Long Beach State,Big West,11,58,5.3,0.0,0.4,0.0,0.4,0.0,0.0,0.2,0.2,0.1,0.5,0.5,0.2,0.0,0.1,0.2,0.9,0.2
9409,Martynas Arlauskas,SO,2020-21,G,Gonzaga,WCC,17,40,2.4,0.0,0.2,0.0,0.2,0.0,0.0,0.1,0.2,0.1,0.2,0.3,0.1,0.1,0.0,0.1,0.1,0.1
9410,Avery Benson,SR,2021-22,G,Texas,Big 12,16,61,3.8,0.0,0.3,0.0,0.2,0.0,0.1,0.1,0.1,0.3,0.3,0.5,0.3,0.1,0.0,0.0,0.3,0.1
9411,Payton Brooks,FR,2020-21,G,Abilene Christian,Southland,16,40,2.5,0.1,0.5,0.1,0.3,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1
9412,Jett Canfield,JR,2020-21,G,Creighton,Big East,15,71,4.7,0.1,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.4,0.1,0.1
9413,Joe Few,FR,2021-22,G,Gonzaga,WCC,13,21,1.6,0.0,0.7,0.0,0.4,0.0,0.3,0.1,0.2,0.2,0.5,0.7,0.3,0.0,0.0,0.0,0.2,0.1
9415,TJ Gadsden,FR,2021-22,G,George Mason,A-10,8,27,3.4,0.0,0.4,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.9,0.9,0.4,0.1,0.0,0.3,0.4,0.1
9416,Matthew Glassman,SR,2021-22,G,Manhattan,MAAC,10,15,1.5,0.0,0.3,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.3,0.3,0.2,0.0,0.0,0.2,0.1,0.1
9417,Jack Holmstrom,SO,2021-22,F,Monmouth,MAAC,13,53,4.1,0.0,0.5,0.0,0.0,0.0,0.5,0.1,0.2,0.0,0.2,0.2,0.0,0.1,0.0,0.2,0.3,0.1
9418,Theo Hughes,FR,2020-21,C,Northern Colorado,Big Sky,10,41,4.1,0.0,0.7,0.0,0.6,0.0,0.1,0.1,0.4,0.6,1.1,1.7,0.2,0.0,0.0,0.9,0.8,0.1
9420,Seny N'diaye,FR,2020-21,F,West Virginia,Big 12,14,37,2.6,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.1,0.1,0.1,0.2,0.9,0.1
9421,TJ Nagy,JR,2021-22,G,Wright State,Horizon,11,17,1.5,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.4,0.1
9422,Kenneth Nwuba,SO,2020-21,F,UCLA,Pac-12,18,107,5.9,0.1,0.4,0.1,0.4,0.0,0.0,0.0,0.1,0.4,0.5,0.9,0.0,0.1,0.2,0.3,1.3,0.1
